Brazil,Serie_A,2014,19/04/2014,22:30,Fluminense,Figueirense,3,0,H,1.55,4.23,7.02,1.57,4.33,7.5,1.53,3.85,6.2
Brazil,Serie_A,2014,19/04/2014,22:30,Internacional,Vitoria,1,0,H,1.51,4.41,7.41,1.53,4.65,8.3,1.49,4.01,6.57
Brazil,Serie_A,2014,20/04/2014,01:00,Chapecoense-SC,Coritiba,0,0,D,2.48,3.3,3.15,2.48,3.3,3.25,2.34,3.15,3.01
Brazil,Serie_A,2014,20/04/2014,20:00,Atletico-MG,Corinthians,0,0,D,2.48,3.19,3.24,2.52,3.3,3.24,2.34,3.09,3.08
Brazil,Serie_A,2014,20/04/2014,20:00,Atletico-PR,Gremio,1,0,H,3.53,3.4,2.23,3.53,3.4,2.8,3.1,3.18,2.27
Brazil,Serie_A,2014,20/04/2014,20:00,Bahia,Cruzeiro,1,2,A,2.58,3.43,2.89,2.63,3.45,3,2.49,3.2,2.75
Brazil,Serie_A,2014,20/04/2014,20:00,Sao_Paulo,Botafogo_RJ,3,0,H,1.79,3.69,5.06,1.9,3.85,5.28,1.76,3.52,4.49
Brazil,Serie_A,2014,20/04/2014,22:30,Criciuma,Palmeiras,1,2,A,3.13,3.33,2.47,3.2,3.33,2.6,2.87,3.16,2.43
Brazil,Serie_A,2014,20/04/2014,22:30,Flamengo_RJ,Goias,0,0,D,2.28,3.33,3.49,2.28,3.4,4,2.09,3.27,3.46
Brazil,Serie_A,2014,20/04/2014,22:30,Santos,Sport_Recife,1,1,D,1.37,5.12,9.68,1.5,5.12,9.68,1.39,4.41,7.87
Brazil,Serie_A,2014,26/04/2014,22:30,Coritiba,Santos,0,0,D,2.46,3.34,3.14,2.5,3.35,3.19,2.37,3.19,2.93
Brazil,Serie_A,2014,27/04/2014,01:00,Palmeiras,Fluminense,0,1,A,2.42,3.33,3.2,2.44,3.33,3.25,2.29,3.2,3.04
Brazil,Serie_A,2014,27/04/2014,20:00,Botafogo_RJ,Internacional,2,2,D,2.77,3.31,2.76,2.77,3.35,2.8,2.62,3.19,2.62
Brazil,Serie_A,2014,27/04/2014,20:00,Corinthians,Flamengo_RJ,2,0,H,1.94,3.31,4.79,1.96,3.45,4.85,1.89,3.26,4.19
Brazil,Serie_A,2014,27/04/2014,20:00,Cruzeiro,Sao_Paulo,1,1,D,2.21,3.4,3.58,2.27,3.5,3.7,2.14,3.26,3.28
Brazil,Serie_A,2014,27/04/2014,20:00,Vitoria,Atletico-PR,2,2,D,2.15,3.48,3.72,2.21,3.48,3.8,2.12,3.29,3.32
Brazil,Serie_A,2014,27/04/2014,22:30,Figueirense,Bahia,0,2,A,3.24,3.38,2.38,3.24,3.38,2.55,2.93,3.19,2.37
Brazil,Serie_A,2014,27/04/2014,22:30,Goias,Criciuma,1,0,H,1.85,3.53,5,1.88,3.65,5.69,1.73,3.43,4.89
Brazil,Serie_A,2014,27/04/2014,22:30,Gremio,Atletico-MG,2,1,H,2.45,3.32,3.16,2.54,3.32,3.2,2.36,3.12,3.03
Brazil,Serie_A,2014,27/04/2014,22:30,Sport_Recife,Chapecoense-SC,2,1,H,1.85,3.61,4.85,1.91,3.7,4.85,1.83,3.41,4.22
Brazil,Serie_A,2014,03/05/2014,22:30,Atletico-PR,Cruzeiro,2,3,A,3.03,3.46,2.46,3.13,3.46,2.51,2.91,3.25,2.35
Brazil,Serie_A,2014,03/05/2014,22:30,Santos,Gremio,0,0,D,2.17,3.3,3.82,2.17,3.5,4.25,1.99,3.24,3.77
