38,28.11,Bahia,Atletico GO,1,0,1,0
38,28.11,Botafogo RJ,America MG,0,0,0,0
38,28.11,Bragantino,Nautico,0,1,0,2
38,28.11,Ceara,Macae,1,0,1,0
38,28.11,Oeste,Paysandu PA,0,0,0,0
38,28.11,Sampaio Correa,Parana,0,1,1,1
38,28.11,Santa Cruz,Vitoria,1,0,3,1
38,27.11,Luverdense,Mogi Mirim,0,0,2,0
38,27.11,Criciuma,CRB,2,0,2,1
38,24.11,Boa,ABC,1,0,2,0
37,21.11,America MG,Ceara,1,1,1,1
37,21.11,CRB,Sampaio Correa,0,0,2,1
37,21.11,Mogi Mirim,Santa Cruz,0,0,0,3
37,21.11,Nautico,Bahia,1,0,1,0
37,21.11,Parana,Bragantino,0,1,0,2
37,21.11,Paysandu PA,Criciuma,0,0,1,0
37,21.11,Vitoria,Luverdense,0,0,3,0
37,20.11,ABC,Botafogo RJ,1,2,1,2
37,20.11,Macae,Boa,0,1,1,1
37,20.11,Atletico GO,Oeste,1,1,3,1
36,14.11,Atletico GO,Macae,1,1,3,4
36,14.11,Parana,America MG,1,0,1,0
36,14.11,Boa,Bahia,1,0,3,0
36,14.11,Botafogo RJ,Santa Cruz,0,0,0,3
36,14.11,Bragantino,Sampaio Correa,0,0,3,0
36,14.11,Nautico,CRB,1,1,1,1
36,14.11,Vitoria,Ceara,1,0,1,0
36,13.11,ABC,Mogi Mirim,1,0,3,1
36,13.11,Oeste,Criciuma,1,0,1,1
36,13.11,Paysandu PA,Luverdense,2,1,3,2
35,10.11,Bahia,ABC,2,2,2,2
35,10.11,Ceara,Bragantino,1,0,3,0
35,10.11,CRB,Parana,1,0,2,0
35,10.11,Luverdense,Botafogo RJ,0,1,0,1
35,10.11,Sampaio Correa,Atletico GO,1,0,2,0
35,10.11,Santa Cruz,Oeste,2,0,3,1
35,10.11,America MG,Vitoria,2,0,4,0
35,10.11,Criciuma,Boa,3,0,3,0
35,10.11,Macae,Nautico,1,1,1,1
35,10.11,Mogi Mirim,Paysandu PA,0,1,1,1
34,07.11,CRB,Atletico GO,1,0,4,1
34,07.11,Sampaio Correa,Oeste,1,0,1,1
34,07.11,Bahia,Santa Cruz,0,0,1,2
34,07.11,Criciuma,Botafogo RJ,0,0,1,0
34,07.11,Macae,Vitoria,0,1,0,2
34,07.11,Nautico,Parana,2,0,2,0
34,06.11,Ceara,ABC,2,0,3,0
34,06.11,Luverdense,Boa,2,0,2,0
34,03.11,America MG,Paysandu PA,1,0,3,1
34,03.11,Bragantino,Mogi Mirim,1,1,3,1
33,31.10,ABC,Sampaio Correa,0,1,2,3
33,31.10,Mogi Mirim,Ceara,0,0,0,2
33,31.10,Paysandu PA,CRB,1,1,5,1
33,31.10,Botafogo RJ,Bahia,0,0,1,0
33,31.10,Vitoria,Nautico,1,0,2,3
33,30.10,Atletico GO,Bragantino,0,1,0,1
33,30.10,Parana,Macae,0,0,3,0
33,27.10,Santa Cruz,Criciuma,1,0,2,0
33,27.10,Oeste,Luverdense,1,0,1,0
32,27.10,Parana,ABC,0,0,0,0
33,27.10,Boa,America MG,1,1,1,2
32,24.10,Bragantino,Luverdense,1,0,3,2
32,24.10,Ceara,Boa,2,1,2,1
32,24.10,Atletico GO,Santa Cruz,0,0,0,0
32,24.10,CRB,Vitoria,0,0,0,0
32,24.10,Nautico,Botafogo RJ,0,1,1,4
32,24.10,Sampaio Correa,Paysandu PA,1,0,2,0
32,23.10,America MG,Oeste,0,0,2,1
32,23.10,Macae,Mogi Mirim,1,0,1,0
32,20.10,Bahia,Criciuma,0,0,1,0
30,20.10,Botafogo RJ,Ceara,0,0,0,1
31,17.10,Luverdense,CRB,0,0,2,0
31,17.10,Paysandu PA,Macae,1,0,1,1
31,17.10,ABC,America MG,2,1,4,2
31,17.10,Criciuma,Ceara,2,0,3,0
31,17.10,Mogi Mirim,Atletico GO,0,1,0,2
31,17.10,Oeste,Bahia,0,1,0,1
31,17.10,Santa Cruz,Nautico,1,1,1,3
31,17.10,Botafogo RJ,Bragantino,1,0,4,0
31,16.10,Vitoria,Parana,1,0,1,1
31,16.10,Boa,Sampaio Correa,2,0,2,2
30,10.10,Vitoria,Boa,1,0,2,1
30,06.10,Luverdense,Sampaio Correa,0,0,2,1
30,06.10,Paysandu PA,Bahia,0,0,0,0
30,06.10,ABC,Atletico GO,0,1,1,1
30,06.10,America MG,Macae,1,0,1,0
30,06.10,CRB,Santa Cruz,1,1,3,2
30,06.10,Nautico,Mogi Mirim,1,0,1,0
30,06.10,Parana,Oeste,1,0,1,1
30,06.10,Bragantino,Criciuma,1,0,2,0
29,03.10,Mogi Mirim,America MG,1,0,1,2
29,03.10,Atletico GO,Paysandu PA,1,0,2,1
29,03.10,Bahia,Vitoria,1,1,1,3
29,03.10,Boa,CRB,0,2,1,3
29,03.10,Macae,ABC,0,1,3,1
29,03.10,Oeste,Nautico,1,0,2,0
29,02.10,Sampaio Correa,Botafogo RJ,0,1,2,2
29,02.10,Criciuma,Parana,0,0,0,0
29,29.09,Ceara,Luverdense,0,0,0,1
29,29.09,Santa Cruz,Bragantino,1,0,3,1
28,26.09,Luverdense,Bahia,0,1,2,2
28,26.09,Parana,Atletico GO,1,2,1,2
28,26.09,Ceara,Oeste,1,1,1,1
28,26.09,CRB,Mogi Mirim,0,0,2,1
28,26.09,Nautico,ABC,0,0,3,0
28,26.09,Sampaio Correa,Santa Cruz,0,0,0,0
28,26.09,Vitoria,Paysandu PA,1,0,3,1
28,25.09,America MG,Criciuma,1,1,2,1
28,22.09,Bragantino,Boa,1,0,2,1
23,22.09,Atletico GO,Criciuma,0,0,0,0
28,22.09,Botafogo RJ,Macae,2,1,2,1
27,19.09,Criciuma,Luverdense,0,0,0,1
27,19.09,Macae,CRB,0,0,0,0
27,19.09,Bahia,Sampaio Correa,1,0,1,1
