Fluminense,Figueirense,1.55,4.23,7.02
Internacional,Vitoria,1.51,4.41,7.41
Chapecoense-SC,Coritiba,2.48,3.3,3.15
Atletico-MG,Corinthians,2.48,3.19,3.24
Atletico-PR,Gremio,3.53,3.4,2.23
Bahia,Cruzeiro,2.58,3.43,2.89
Sao_Paulo,Botafogo_RJ,1.79,3.69,5.06
Criciuma,Palmeiras,3.13,3.33,2.47
Flamengo_RJ,Goias,2.28,3.33,3.49
Santos,Sport_Recife,1.37,5.12,9.68
Coritiba,Santos,2.46,3.34,3.14
Palmeiras,Fluminense,2.42,3.33,3.2
Botafogo_RJ,Internacional,2.77,3.31,2.76
Corinthians,Flamengo_RJ,1.94,3.31,4.79
Cruzeiro,Sao_Paulo,2.21,3.4,3.58
Vitoria,Atletico-PR,2.15,3.48,3.72
Figueirense,Bahia,3.24,3.38,2.38
Goias,Criciuma,1.85,3.53,5
Gremio,Atletico-MG,2.45,3.32,3.16
Sport_Recife,Chapecoense-SC,1.85,3.61,4.85
Atletico-PR,Cruzeiro,3.03,3.46,2.46
Santos,Gremio,2.17,3.3,3.82
Sao_Paulo,Coritiba,1.68,3.88,5.77
Fluminense,Vitoria,1.38,5.01,10.01
Bahia,Botafogo_RJ,2.32,3.3,3.42
Criciuma,Figueirense,1.88,3.66,4.53
Flamengo_RJ,Palmeiras,2.29,3.39,3.41
Internacional,Sport_Recife,1.36,5.2,10.55
Atletico-MG,Goias,1.93,3.56,4.46
Chapecoense-SC,Corinthians,3.84,3.11,2.26
Internacional,Atletico-PR,1.56,4.27,6.67
Palmeiras,Goias,2.04,3.39,4.15
Botafogo_RJ,Criciuma,1.61,3.95,6.68
Atletico-MG,Cruzeiro,2.19,3.38,3.67
Chapecoense-SC,Gremio,3.91,3.14,2.23
Fluminense,Flamengo_RJ,2.14,3.39,3.78
Sao_Paulo,Corinthians,2.81,3.08,2.9
Bahia,Vitoria,2.41,3.29,3.27
Coritiba,Sport_Recife,1.55,4.48,6.33
Figueirense,Santos,5.72,3.98,1.67
Goias,Botafogo_RJ,3.86,3.39,2.13
Cruzeiro,Coritiba,1.46,4.65,7.92
Atletico-PR,Chapecoense-SC,1.71,3.85,5.52
Corinthians,Figueirense,1.32,5.38,12.7
Flamengo_RJ,Sao_Paulo,2.48,3.33,3.11
Gremio,Fluminense,2.09,3.24,4.24
Criciuma,Internacional,3.42,3.41,2.27
Santos,Atletico-MG,2.49,3.42,3.03
Vitoria,Palmeiras,2.28,3.37,3.44
Coritiba,Internacional,2.43,3.45,3.08
Flamengo_RJ,Bahia,1.88,3.76,4.4
Criciuma,Chapecoense-SC,2.1,3.59,3.69
Cruzeiro,Sport_Recife,1.31,5.92,10.62
Corinthians,Atletico-PR,1.64,3.85,6.4
Fluminense,Sao_Paulo,2.4,3.34,3.23
Gremio,Botafogo_RJ,1.88,3.71,4.49
Goias,Santos,1.99,3.51,4.22
Palmeiras,Figueirense,1.58,4.08,6.76
Vitoria,Atletico-MG,2.43,3.37,3.15
Bahia,Fluminense,4.66,3.5,1.91
Sao_Paulo,Gremio,2.08,3.48,3.95
Atletico-PR,Coritiba,2.94,3.33,2.6
Figueirense,Goias,2.76,3.29,2.77
Santos,Flamengo_RJ,2.22,3.21,3.75
Sport_Recife,Corinthians,2.92,3.08,2.79
Atletico-MG,Criciuma,1.65,4,5.96
Botafogo_RJ,Vitoria,1.86,3.95,4.25
Chapecoense-SC,Palmeiras,2.49,3.27,3.15
Internacional,Cruzeiro,2.52,3.42,2.97
Criciuma,Coritiba,2.42,3.33,3.21
Palmeiras,Botafogo_RJ,2.41,3.28,3.27
Sport_Recife,Gremio,3.86,3.47,2.09
Goias,Vitoria,1.95,3.68,4.14
Internacional,Chapecoense-SC,1.63,3.87,6.43
Atletico-MG,Fluminense,2.54,3.37,2.63
Atletico-PR,Sao_Paulo,2.94,3.44,2.53
Corinthians,Cruzeiro,2.38,3.37,3.25
Flamengo_RJ,Figueirense,1.76,3.64,5.52
Bahia,Santos,2.35,3.12,3.59
Coritiba,Goias,2.13,3.38,3.88
Sao_Paulo,Atletico-MG,1.73,4.06,5
Vitoria,Sport_Recife,1.71,3.85,5.57
Chapecoense-SC,Bahia,2.07,3.29,4.11
Corinthians,Botafogo_RJ,1.69,3.74,5.79
Cruzeiro,Flamengo_RJ,1.83,3.89,4.54
Gremio,Palmeiras,1.91,3.36,4.89
Figueirense,Atletico-PR,3.04,3.37,2.5
Fluminense,Internacional,2.05,3.33,4.23
