38,07.12,Botafogo,Atlético-MG,0,0,0,0
38,07.12,Coritiba,Bahia,1,2,3,2
38,07.12,Cruzeiro,Fluminense,1,1,2,1
38,07.12,Goiás,Chapecoense,2,1,4,2
38,07.12,Grêmio,Flamengo,0,1,1,1
38,07.12,Palmeiras,Athletico-PR,1,1,1,1
38,07.12,Sport,São Paulo,1,0,1,0
38,07.12,Vitória,Santos,0,0,0,1
38,06.12,Corinthians,Criciúma,1,0,2,1
38,06.12,Figueirense,Internacional,0,0,1,2
37,30.11,Athletico-PR,Goiás,0,0,1,0
37,30.11,Atlético-MG,Coritiba,0,1,1,2
37,30.11,Bahia,Grêmio,1,0,1,0
37,30.11,Chapecoense,Cruzeiro,1,0,1,1
37,30.11,Fluminense,Corinthians,1,1,5,2
37,30.11,Santos,Botafogo,0,0,2,0
37,30.11,São Paulo,Figueirense,0,0,1,1
37,29.11,Flamengo,Vitória,1,0,4,0
37,29.11,Criciúma,Sport,0,1,2,2
37,29.11,Internacional,Palmeiras,1,1,3,1
36,23.11,Chapecoense,Botafogo,0,0,2,0
36,23.11,Corinthians,Grêmio,0,0,1,0
36,23.11,Coritiba,Palmeiras,0,0,2,0
36,23.11,Cruzeiro,Goiás,1,1,2,1
36,23.11,Figueirense,Vitória,1,0,2,0
36,23.11,Flamengo,Criciúma,1,0,1,1
36,23.11,Santos,São Paulo,0,0,0,1
36,23.11,Sport,Fluminense,2,1,2,2
36,22.11,Bahia,Athletico-PR,0,0,1,2
36,22.11,Internacional,Atlético-MG,1,1,2,1
35,20.11,Grêmio,Cruzeiro,1,0,1,2
35,20.11,Fluminense,Chapecoense,0,0,1,4
35,19.11,Atlético-MG,Flamengo,2,0,4,0
35,19.11,Palmeiras,Sport,0,0,0,2
35,19.11,Criciúma,Bahia,0,0,0,1
35,19.11,Goiás,Corinthians,0,1,0,1
35,19.11,Vitória,Coritiba,1,1,1,1
35,19.11,Athletico-PR,Santos,0,1,1,1
35,19.11,Botafogo,Figueirense,0,0,0,1
34,16.11,Atlético-MG,Figueirense,0,1,1,1
34,16.11,Chapecoense,Vitória,0,0,0,1
34,16.11,São Paulo,Palmeiras,1,0,2,0
34,16.11,Athletico-PR,Sport,0,0,0,1
34,16.11,Bahia,Corinthians,0,1,1,2
34,16.11,Flamengo,Coritiba,1,0,3,2
34,16.11,Internacional,Goiás,0,0,1,0
34,16.11,Santos,Cruzeiro,0,0,0,1
34,15.11,Criciúma,Grêmio,0,2,0,3
34,15.11,Fluminense,Botafogo,0,0,1,0
35,12.11,São Paulo,Internacional,0,1,1,1
33,09.11,Corinthians,Santos,1,0,1,0
33,09.11,Cruzeiro,Criciúma,0,1,3,1
33,09.11,Goiás,Bahia,0,0,3,0
33,09.11,Figueirense,Chapecoense,0,0,1,0
33,09.11,Grêmio,Internacional,1,0,4,1
33,09.11,Sport,Flamengo,0,2,2,2
33,09.11,Vitória,São Paulo,0,1,1,2
33,08.11,Botafogo,Athletico-PR,0,1,0,2
33,08.11,Coritiba,Fluminense,1,0,1,0
33,08.11,Palmeiras,Atlético-MG,0,1,0,2
32,02.11,Bahia,Palmeiras,0,1,0,1
32,02.11,Athletico-PR,Atlético-MG,1,0,1,0
32,02.11,Flamengo,Chapecoense,0,0,3,0
32,02.11,Criciúma,São Paulo,0,1,1,2
32,02.11,Cruzeiro,Botafogo,2,0,2,1
32,02.11,Santos,Internacional,0,1,1,2
32,02.11,Sport,Figueirense,0,0,1,0
32,01.11,Corinthians,Coritiba,0,2,2,2
32,01.11,Goiás,Fluminense,0,1,0,2
32,01.11,Grêmio,Vitória,1,0,1,0
31,27.10,São Paulo,Goiás,2,0,3,0
31,25.10,Botafogo,Flamengo,1,0,2,1
31,25.10,Internacional,Bahia,2,0,2,0
31,25.10,Atlético-MG,Sport,1,1,3,2
31,25.10,Chapecoense,Santos,0,1,1,1
31,25.10,Coritiba,Grêmio,1,0,1,1
31,25.10,Vitória,Criciúma,0,0,3,1
31,25.10,Figueirense,Cruzeiro,0,1,1,1
31,25.10,Fluminense,Athletico-PR,0,0,2,1
31,25.10,Palmeiras,Corinthians,1,0,1,1
30,22.10,Sport,Goiás,0,0,0,1
30,22.10,Chapecoense,São Paulo,0,0,0,0
30,22.10,Santos,Fluminense,0,0,0,1
30,22.10,Coritiba,Botafogo,1,0,2,0
30,22.10,Grêmio,Figueirense,1,0,1,0
