Sao_Paulo,Vasco,1.55,4.35,6.71
Fluminense,Cruzeiro,2.51,3.41,3
Sport_Recife,Atletico_GO,1.49,4.44,7.77
Atletico-PR,Botafogo_RJ,2.29,3.2,3.62
Vitoria,Chapecoense-SC,2.16,3.51,3.6
Flamengo_RJ,Coritiba,1.4,4.86,9.31
Santos,Bahia,1.99,3.41,4.35
Avai,Cruzeiro,4.17,3.35,2.05
Fluminense,Corinthians,2.82,3.36,2.68
Sport_Recife,Palmeiras,2.2,3.53,3.48
Atletico_GO,Botafogo_RJ,2.44,3.15,3.36
Atletico-MG,Vasco,1.74,3.83,5.35
Atletico-PR,Ponte_Preta,2.29,3.26,3.55
Sao_Paulo,Gremio,2.4,3.34,3.24
Botafogo_RJ,Sao_Paulo,2.56,3.32,3
Palmeiras,Avai,1.31,5.45,12.4
Chapecoense-SC,Atletico_GO,1.55,4.27,6.83
Bahia,Sport_Recife,1.63,3.93,6.31
Corinthians,Flamengo_RJ,2.58,3.19,3.08
Coritiba,Atletico-MG,2.41,3.25,3.3
Cruzeiro,Vitoria,1.43,4.73,8.67
Gremio,Santos,1.7,3.64,6.09
Vasco,Atletico-PR,2.57,3.05,3.24
Chapecoense-SC,Bahia,1.94,3.49,4.5
Sport_Recife,Fluminense,1.81,3.76,4.8
Atletico-MG,Corinthians,2.26,3.38,3.49
Vitoria,Ponte_Preta,2.31,3.4,3.36
Atletico_GO,Gremio,3.7,3.48,2.14
Botafogo_RJ,Palmeiras,2.86,3.19,2.77
Santos,Flamengo_RJ,3,3.27,2.59
Atletico-PR,Avai,1.71,3.56,6.24
Sao_Paulo,Coritiba,1.41,4.74,9.69
Vasco,Cruzeiro,3.44,3.18,2.38
Corinthians,Sport_Recife,1.51,4.25,7.98
Fluminense,Atletico_GO,1.64,4.18,5.7
Flamengo_RJ,Vitoria,1.3,5.72,12
Bahia,Sao_Paulo,2.73,3.41,2.73
Coritiba,Chapecoense-SC,1.87,3.59,4.72
Cruzeiro,Botafogo_RJ,1.49,4.28,8.37
Gremio,Atletico-MG,1.65,4.02,5.87
Palmeiras,Atletico-PR,1.65,3.89,6.25
Avai,Santos,3.43,3.33,2.31
Ponte_Preta,Vasco,1.68,3.78,6.03
Ponte_Preta,Fluminense,2.28,3.49,3.33
Atletico_GO,Coritiba,2.36,3.26,3.39
Vitoria,Avai,1.65,4.03,5.88
Sao_Paulo,Cruzeiro,1.98,3.34,4.52
Atletico-MG,Flamengo_RJ,2.59,3.31,2.98
Sport_Recife,Ponte_Preta,1.68,3.91,5.72
Vasco,Palmeiras,3.6,3.3,2.25
Atletico-PR,Bahia,2.05,3.37,4.16
Botafogo_RJ,Gremio,2.54,3.27,3.07
Santos,Fluminense,1.99,3.64,3.94
Corinthians,Vitoria,1.42,4.77,9
Flamengo_RJ,Atletico_GO,1.42,4.87,8.56
Gremio,Atletico-PR,1.96,3.25,4.8
Avai,Sao_Paulo,4.04,3.32,2.1
Bahia,Vasco,1.92,3.57,4.49
Cruzeiro,Sport_Recife,1.7,3.86,5.58
Ponte_Preta,Botafogo_RJ,1.72,3.61,5.93
Coritiba,Santos,2.53,3.28,3.08
Palmeiras,Chapecoense-SC,1.51,4.27,7.88
Fluminense,Atletico-MG,2.28,3.41,3.46
Chapecoense-SC,Corinthians,2.84,3.12,2.84
Fluminense,Vasco,2.11,3.34,3.9
Corinthians,Atletico_GO,1.37,4.93,10.8
Bahia,Botafogo_RJ,2.05,3.47,4
Flamengo_RJ,Atletico-PR,1.54,4.26,7.1
Palmeiras,Sao_Paulo,2.09,3.43,3.94
Ponte_Preta,Atletico-MG,2.57,3.3,3
Avai,Chapecoense-SC,2.72,3.02,3.06
Cruzeiro,Santos,1.8,3.64,5.16
Coritiba,Vitoria,2.14,3.45,3.72
Gremio,Sport_Recife,1.74,3.64,5.75
