38,26.11,Atletico GO,Bahia,1,1,2,1
38,26.11,Avai,Brasil de Pelotas,0,0,1,1
38,26.11,Bragantino,Londrina,0,0,0,1
38,26.11,CRB,Luverdense,2,0,3,0
38,26.11,Joinville,Vila Nova FC,1,0,4,2
38,26.11,Nautico,Oeste,0,2,0,2
38,26.11,Vasco,Ceara,0,1,2,1
38,25.11,Paysandu PA,Criciuma,1,1,1,2
38,25.11,Parana,Tupi-MG,0,0,0,2
38,22.11,Goias,Sampaio Correa,0,1,2,1
37,19.11,Brasil de Pelotas,CRB,0,0,1,0
37,19.11,Ceara,Parana,0,0,1,1
37,19.11,Bahia,Bragantino,2,1,3,2
37,19.11,Sampaio Correa,Atletico GO,0,0,0,1
37,19.11,Vila Nova FC,Paysandu PA,0,1,2,2
37,19.11,Criciuma,Vasco,0,0,1,0
37,19.11,Londrina,Avai,0,0,0,1
37,19.11,Tupi-MG,Nautico,0,2,1,4
37,18.11,Luverdense,Goias,1,0,1,0
37,18.11,Oeste,Joinville,0,0,0,2
36,12.11,Atletico GO,Tupi-MG,2,1,5,3
36,12.11,Luverdense,Bahia,1,0,2,2
36,12.11,Avai,Nautico,2,0,3,0
36,12.11,Brasil de Pelotas,Oeste,1,0,1,1
36,12.11,Ceara,Vila Nova FC,1,2,2,3
36,12.11,Parana,Criciuma,0,1,1,2
36,12.11,Sampaio Correa,Londrina,1,1,1,3
36,12.11,Bragantino,Vasco,1,1,1,2
36,11.11,CRB,Paysandu PA,0,0,0,1
36,11.11,Goias,Joinville,0,2,3,2
35,08.11,Bahia,Sampaio Correa,0,0,1,0
35,08.11,Joinville,Bragantino,0,0,1,1
35,08.11,Londrina,Atletico GO,1,2,2,3
35,08.11,Nautico,Goias,0,0,1,0
35,08.11,Paysandu PA,Parana,0,1,1,1
35,08.11,Vasco,Luverdense,1,0,1,1
35,08.11,Vila Nova FC,Brasil de Pelotas,1,1,3,1
35,08.11,Criciuma,Ceara,1,2,2,3
35,08.11,Oeste,Avai,0,0,0,0
35,08.11,Tupi-MG,CRB,0,2,3,4
34,05.11,Bragantino,Oeste,0,0,0,0
34,05.11,Avai,Parana,0,0,1,0
34,05.11,CRB,Nautico,0,0,1,0
34,05.11,Atletico GO,Goias,1,1,4,2
34,05.11,Ceara,Tupi-MG,2,0,2,1
34,05.11,Sampaio Correa,Joinville,1,0,1,2
34,05.11,Brasil de Pelotas,Vasco,1,0,2,1
34,04.11,Vila Nova FC,Bahia,0,1,0,1
34,01.11,Luverdense,Criciuma,1,0,2,1
34,01.11,Londrina,Paysandu PA,0,0,0,0
33,29.10,Bahia,Ceara,0,1,3,1
33,29.10,Paysandu PA,Sampaio Correa,1,1,2,1
33,29.10,Tupi-MG,Vila Nova FC,0,0,1,0
33,28.10,Joinville,Brasil de Pelotas,1,1,1,1
33,28.10,Nautico,Atletico GO,0,0,2,1
33,28.10,Parana,Bragantino,1,1,4,1
33,28.10,Criciuma,Londrina,0,1,1,1
33,26.10,Vasco,Avai,0,0,0,0
33,25.10,Goias,CRB,1,0,3,0
28,25.10,Sampaio Correa,Vila Nova FC,0,1,0,3
33,25.10,Oeste,Luverdense,0,0,1,1
32,22.10,CRB,Joinville,1,1,2,1
32,22.10,Criciuma,Atletico GO,1,1,1,2
32,22.10,Paysandu PA,Goias,1,1,1,1
32,22.10,Tupi-MG,Sampaio Correa,1,1,1,1
32,22.10,Parana,Vasco,0,0,0,1
32,22.10,Oeste,Bahia,0,0,1,1
32,21.10,Ceara,Bragantino,2,0,2,0
32,21.10,Luverdense,Nautico,0,1,2,1
32,18.10,Brasil de Pelotas,Londrina,0,0,0,1
32,18.10,Vila Nova FC,Avai,1,1,1,2
31,15.10,Londrina,Luverdense,0,0,1,1
31,15.10,Nautico,Ceara,0,0,1,0
31,15.10,Vasco,CRB,0,2,1,2
31,15.10,Avai,Tupi-MG,1,0,1,0
31,15.10,Goias,Vila Nova FC,0,1,1,2
31,15.10,Joinville,Parana,1,0,1,0
31,14.10,Bahia,Brasil de Pelotas,1,0,1,0
31,14.10,Atletico GO,Paysandu PA,1,1,2,1
31,11.10,Sampaio Correa,Oeste,1,0,1,1
31,10.10,Bragantino,Criciuma,0,0,2,0
30,09.10,Bahia,Tupi-MG,3,0,4,0
30,08.10,Parana,CRB,3,0,5,3
30,08.10,Vasco,Londrina,1,0,1,0
30,08.10,Oeste,Ceara,1,1,1,1
30,08.10,Atletico GO,Avai,2,0,3,0
30,08.10,Joinville,Paysandu PA,0,0,0,0
30,08.10,Sampaio Correa,Luverdense,2,0,2,0
30,07.10,Nautico,Brasil de Pelotas,1,0,2,0
30,07.10,Criciuma,Vila Nova FC,1,0,1,0
30,07.10,Goias,Bragantino,0,0,2,1
29,04.10,Avai,Goias,1,0,2,0
29,04.10,Brasil de Pelotas,Sampaio Correa,1,1,1,1
29,04.10,Luverdense,Parana,2,1,3,2
29,04.10,Paysandu PA,Vasco,0,1,3,1
29,04.10,Ceara,Joinville,2,0,2,1
29,04.10,CRB,Atletico GO,1,0,1,2
29,04.10,Vila Nova FC,Oeste,0,0,1,0
29,04.10,Bragantino,Nautico,0,0,0,1
29,04.10,Londrina,Bahia,1,0,1,0
29,04.10,Tupi-MG,Criciuma,0,2,0,2
28,01.10,Londrina,Oeste,1,0,3,0
28,01.10,Nautico,Vasco,1,0,3,1
28,01.10,Bragantino,CRB,1,2,1,2
28,30.09,Avai,Paysandu PA,2,0,2,0
28,30.09,Luverdense,Tupi-MG,1,1,2,1
28,30.09,Bahia,Criciuma,0,0,2,0
28,29.09,Goias,Parana,4,0,4,0
28,27.09,Brasil de Pelotas,Ceara,2,1,2,1
28,27.09,Atletico GO,Joinville,1,0,1,1
27,26.09,Paysandu PA,Bragantino,0,0,3,0
27,24.09,Tupi-MG,Brasil de Pelotas,1,0,1,1
27,24.09,Vasco,Atletico GO,1,0,2,0
27,24.09,Vila Nova FC,Londrina,0,0,1,2
27,24.09,CRB,Bahia,0,1,2,2
27,24.09,Parana,Nautico,0,1,1,2
27,23.09,Oeste,Goias,0,2,1,2
27,23.09,Joinville,Avai,0,1,0,1
27,23.09,Criciuma,Sampaio Correa,1,0,1,0
27,20.09,Ceara,Luverdense,0,0,0,0
26,17.09,Oeste,Tupi-MG,0,0,0,0
26,17.09,Bahia,Goias,1,1,4,2
26,17.09,Londrina,Ceara,0,0,1,1
26,17.09,Nautico,Paysandu PA,2,1,3,1
26,17.09,Atletico GO,Parana,0,0,2,0
26,17.09,Avai,Bragantino,2,0,2,0
26,17.09,Sampaio Correa,CRB,1,0,1,1
26,16.09,Vasco,Joinville,0,0,2,0
26,16.09,Vila Nova FC,Luverdense,0,0,0,0
26,16.09,Brasil de Pelotas,Criciuma,0,0,1,2
25,13.09,Ceara,Sampaio Correa,0,1,0,1
25,13.09,Goias,Vasco,0,0,1,1
25,13.09,Luverdense,Brasil de Pelotas,0,0,1,0
25,13.09,Bragantino,Atletico GO,0,1,1,2
25,13.09,Criciuma,Oeste,1,0,4,0
25,13.09,CRB,Avai,1,1,1,2
25,13.09,Joinville,Nautico,0,0,0,0
25,13.09,Parana,Vila Nova FC,1,1,1,2
25,13.09,Paysandu PA,Bahia,1,0,2,1
25,13.09,Tupi-MG,Londrina,1,0,1,1
24,10.09,CRB,Vila Nova FC,1,0,1,2
24,10.09,Goias,Ceara,1,0,2,0
24,10.09,Nautico,Bahia,0,0,0,0
24,10.09,Vasco,Oeste,2,1,3,2
24,10.09,Avai,Criciuma,2,0,3,0
24,10.09,Parana,Londrina,1,1,2,1
24,09.09,Paysandu PA,Brasil de Pelotas,1,1,1,1
24,09.09,Joinville,Tupi-MG,0,0,1,1
24,06.09,Atletico GO,Luverdense,1,0,2,0
24,06.09,Bragantino,Sampaio Correa,1,0,2,1
23,04.09,Ceara,Avai,0,0,0,0
23,03.09,Criciuma,CRB,1,0,1,1
23,03.09,Sampaio Correa,Nautico,1,1,4,3
23,03.09,Londrina,Joinville,0,0,1,0
23,03.09,Bahia,Vasco,1,0,1,0
23,03.09,Oeste,Parana,0,2,3,3
23,03.09,Tupi-MG,Bragantino,0,0,0,1
23,03.09,Vila Nova FC,Atletico GO,0,0,0,0
23,02.09,Luverdense,Paysandu PA,2,1,3,1
23,02.09,Brasil de Pelotas,Goias,1,1,2,1
22,30.08,Bragantino,Brasil de Pelotas,0,2,0,2
22,30.08,Goias,Criciuma,0,0,1,1
22,30.08,CRB,Oeste,1,0,3,1
22,30.08,Nautico,Londrina,0,1,0,2
22,30.08,Vasco,Vila Nova FC,0,2,1,2
22,30.08,Avai,Luverdense,1,0,2,1
22,30.08,Joinville,Bahia,1,1,1,1
22,30.08,Parana,Sampaio Correa,0,0,1,0
22,30.08,Paysandu PA,Tupi-MG,0,1,0,3
22,29.08,Atletico GO,Ceara,2,1,2,2
21,27.08,Luverdense,Bragantino,1,0,4,0
21,27.08,Bahia,Parana,0,0,3,0
21,27.08,Tupi-MG,Vasco,1,1,2,2
21,27.08,Vila Nova FC,Nautico,0,0,0,2
21,27.08,Oeste,Paysandu PA,0,0,1,0
21,26.08,Ceara,CRB,1,1,1,1
21,26.08,Criciuma,Joinville,0,1,0,1
21,23.08,Londrina,Goias,0,1,0,1
21,23.08,Brasil de Pelotas,Atletico GO,0,1,0,1
21,23.08,Sampaio Correa,Avai,0,1,1,2
20,20.08,Goias,Tupi-MG,1,0,2,1
20,20.08,Paysandu PA,Ceara,1,0,2,0
20,20.08,Avai,Bahia,0,2,0,3
20,20.08,Vasco,Sampaio Correa,1,0,1,1
20,20.08,CRB,Londrina,0,0,0,1
20,20.08,Nautico,Criciuma,0,1,0,1
20,19.08,Bragantino,Vila Nova FC,0,1,2,2
20,19.08,Joinville,Luverdense,1,0,1,1
20,19.08,Parana,Brasil de Pelotas,0,1,0,2
20,19.08,Atletico GO,Oeste,1,0,1,1
