Brazil,Serie_A,2013,25/05/2013,22:30,Vasco,Portuguesa,1,0,H,2.06,3.47,3.96,2.06,3.8,5.09,1.86,3.44,4.06
Brazil,Serie_A,2013,25/05/2013,22:30,Vitoria,Internacional,2,2,D,2.72,3.37,2.77,3.05,3.37,2.77,2.72,3.17,2.52
Brazil,Serie_A,2013,26/05/2013,01:00,Corinthians,Botafogo_RJ,1,1,D,1.88,3.6,4.66,1.91,3.75,5.2,1.82,3.43,4.21
Brazil,Serie_A,2013,26/05/2013,20:00,Criciuma,Bahia,3,1,H,1.8,3.59,5.23,1.85,3.75,5.25,1.72,3.5,4.7
Brazil,Serie_A,2013,26/05/2013,20:00,Gremio,Nautico,2,0,H,1.4,4.73,9.96,1.4,5.09,10.5,1.38,4.36,8.19
Brazil,Serie_A,2013,26/05/2013,20:00,Ponte_Preta,Sao_Paulo,0,2,A,3.21,3.27,2.45,3.3,3.4,2.46,2.98,3.18,2.32
Brazil,Serie_A,2013,26/05/2013,20:00,Santos,Flamengo_RJ,0,0,D,2.78,3.37,2.74,2.78,3.37,3,2.54,3.21,2.67
Brazil,Serie_A,2013,26/05/2013,22:30,Coritiba,Atletico-MG,2,1,H,2.06,3.62,3.8,2.2,3.95,4.09,1.95,3.4,3.67
Brazil,Serie_A,2013,26/05/2013,22:30,Cruzeiro,Goias,5,0,H,1.58,4.33,6.26,1.7,4.33,6.42,1.6,3.74,5.38
Brazil,Serie_A,2013,26/05/2013,22:30,Fluminense,Atletico-PR,2,1,H,2.36,3.22,3.45,2.36,3.4,3.46,2.21,3.17,3.18
Brazil,Serie_A,2013,29/05/2013,19:00,Atletico-PR,Cruzeiro,2,2,D,2.94,3.47,2.52,3.05,3.47,2.54,2.79,3.2,2.44
Brazil,Serie_A,2013,29/05/2013,23:30,Botafogo_RJ,Santos,2,1,H,1.72,3.8,5.55,1.74,3.85,5.7,1.66,3.66,4.97
Brazil,Serie_A,2013,29/05/2013,23:30,Sao_Paulo,Vasco,5,1,H,1.68,3.93,5.72,1.68,4,6.5,1.61,3.68,5.46
Brazil,Serie_A,2013,30/05/2013,01:00,Bahia,Coritiba,0,0,D,2.86,3.39,2.62,2.89,3.42,2.65,2.69,3.22,2.5
Brazil,Serie_A,2013,30/05/2013,01:00,Flamengo_RJ,Ponte_Preta,0,2,A,1.71,3.75,5.72,1.75,3.85,6,1.68,3.53,5.03
Brazil,Serie_A,2013,30/05/2013,01:00,Nautico,Vitoria,0,3,A,2.45,3.39,3.1,2.45,3.4,3.5,2.2,3.24,3.15
Brazil,Serie_A,2013,30/05/2013,02:00,Goias,Corinthians,1,1,D,3.14,3.35,2.45,3.45,3.4,2.47,3.09,3.19,2.26
Brazil,Serie_A,2013,30/05/2013,23:30,Internacional,Criciuma,2,0,H,1.55,4.3,6.72,1.55,4.65,8.3,1.47,4.12,6.45
Brazil,Serie_A,2013,01/06/2013,20:20,Atletico-PR,Flamengo_RJ,2,2,D,2.59,3.31,2.97,2.59,3.45,3.1,2.36,3.2,2.91
Brazil,Serie_A,2013,01/06/2013,20:20,Botafogo_RJ,Cruzeiro,2,1,H,2.33,3.44,3.28,2.33,3.5,3.5,2.16,3.29,3.19
Brazil,Serie_A,2013,01/06/2013,20:20,Santos,Gremio,1,1,D,2.86,3.26,2.7,2.86,3.3,2.75,2.7,3.17,2.53
Brazil,Serie_A,2013,01/06/2013,22:30,Goias,Coritiba,1,1,D,2.24,3.55,3.37,2.4,3.55,3.37,2.26,3.26,3.02
Brazil,Serie_A,2013,01/06/2013,22:30,Vitoria,Vasco,2,0,H,1.81,3.7,4.9,1.9,3.7,5.09,1.8,3.43,4.33
Brazil,Serie_A,2013,02/06/2013,01:00,Corinthians,Ponte_Preta,1,0,H,1.59,4.11,6.54,1.6,4.11,7,1.54,3.8,6.02
Brazil,Serie_A,2013,02/06/2013,22:30,Atletico-MG,Sao_Paulo,0,0,D,2,3.58,4.05,2.15,3.6,4.05,2.03,3.29,3.52
Brazil,Serie_A,2013,02/06/2013,22:30,Fluminense,Criciuma,3,0,H,1.68,4,5.53,1.68,4.3,6.6,1.58,3.77,5.51
Brazil,Serie_A,2013,02/06/2013,22:30,Internacional,Bahia,1,2,A,1.47,4.34,8.94,1.47,4.8,9,1.41,4.19,7.65
Brazil,Serie_A,2013,02/06/2013,22:30,Nautico,Portuguesa,2,2,D,2.27,3.36,3.45,2.4,3.36,3.46,2.21,3.18,3.19
Brazil,Serie_A,2013,05/06/2013,23:30,Criciuma,Santos,3,1,H,2.44,3.38,3.13,2.44,3.5,3.2,2.29,3.23,3.02
Brazil,Serie_A,2013,05/06/2013,23:30,Portuguesa,Internacional,1,1,D,3.04,3.24,2.59,3.13,3.25,2.75,2.79,3.08,2.52
Brazil,Serie_A,2013,05/06/2013,23:30,Sao_Paulo,Goias,0,1,A,1.43,4.76,8.51,1.43,5,9.1,1.38,4.51,7.76
Brazil,Serie_A,2013,06/06/2013,01:00,Gremio,Vitoria,1,0,H,1.42,4.59,9.74,1.5,4.7,9.74,1.41,4.24,7.53
Brazil,Serie_A,2013,06/06/2013,01:00,Ponte_Preta,Atletico-PR,3,4,A,2.59,3.16,3.1,2.59,3.45,3.4,2.29,3.16,3.07
Brazil,Serie_A,2013,06/06/2013,01:00,Vasco,Atletico-MG,2,0,H,3.77,3.43,2.12,3.85,3.43,2.29,3.34,3.26,2.12
Brazil,Serie_A,2013,06/06/2013,02:00,Bahia,Botafogo_RJ,2,1,H,4.05,3.39,2.06,4.05,3.4,2.15,3.49,3.26,2.07
