2018|1|16/04/2018|Botafogo|Palmeiras|0|0|1|1|3.89|3.37|2.12
2018|1|16/04/2018|Sao Paulo|Parana|1|0|1|0|1.47|4.35|8.75
2018|1|15/04/2018|Athletico-PR|Chapecoense|0|0|5|1|2.14|3.25|4.02
2018|1|15/04/2018|Corinthians|Fluminense|1|0|2|1|1.67|3.68|6.55
2018|1|15/04/2018|Internacional|Bahia|1|0|2|0|1.74|3.53|6.01
2018|1|15/04/2018|Vasco|Atletico-MG|0|1|2|1|2.98|3.22|2.64
2018|1|15/04/2018|America-MG|Sport|3|0|3|0|1.98|3.35|4.51
2018|1|14/04/2018|Santos|Ceara|1|0|2|0|1.57|4.13|6.76
2018|1|14/04/2018|Vitoria|Flamengo|1|1|2|2|3.56|3.41|2.22
2018|1|14/04/2018|Cruzeiro|Gremio|0|0|0|1|1.96|3.29|4.87
2018|2|23/04/2018|Sport|Botafogo|0|0|1|1|2.27|3.26|3.59
2018|2|22/04/2018|Gremio|Athletico-PR|0|0|0|0|1.62|3.83|6.88
2018|2|22/04/2018|Atletico-MG|Vitoria|1|0|2|1|1.56|4.33|6.6
2018|2|22/04/2018|Ceara|Sao Paulo|0|0|0|0|3.03|3.26|2.58
2018|2|22/04/2018|Chapecoense|Vasco|1|0|1|1|1.91|3.47|4.69
2018|2|22/04/2018|Fluminense|Cruzeiro|0|0|1|0|2.71|3.22|2.9
2018|2|22/04/2018|Palmeiras|Internacional|1|0|1|0|1.63|3.83|6.74
2018|2|22/04/2018|Parana|Corinthians|0|2|0|4|4.15|2.96|2.24
2018|2|21/04/2018|Flamengo|America-MG|2|0|2|0|1.45|4.58|8.58
2018|2|21/04/2018|Bahia|Santos|0|0|1|0|2.31|3.27|3.48
2018|3|27/09/2018|Santos|Vasco|1|0|1|1|1.51|3.95|8.22
2018|3|30/04/2018|America-MG|Vitoria|2|0|2|1|2.06|3.25|4.22
2018|3|29/04/2018|Internacional|Cruzeiro|0|0|0|0|1.93|3.28|4.9
2018|3|29/04/2018|Atletico-MG|Corinthians|0|0|1|0|1.99|3.39|4.37
2018|3|29/04/2018|Bahia|Athletico-PR|0|0|0|0|2.03|3.4|4.2
2018|3|29/04/2018|Ceara|Flamengo|0|1|0|3|3.32|3.21|2.42
2018|3|29/04/2018|Fluminense|Sao Paulo|0|1|1|1|2.55|3.26|3.06
2018|3|29/04/2018|Palmeiras|Chapecoense|0|0|0|0|1.33|5.19|12.11
2018|3|29/04/2018|Parana|Sport|0|1|1|2|2.29|3.28|3.52
2018|3|28/04/2018|Botafogo|Gremio|1|1|2|1|2.59|3.09|3.17
2018|4|07/05/2018|Chapecoense|Parana|0|0|1|1|1.78|3.43|5.63
2018|4|06/05/2018|Gremio|Santos|2|1|5|1|1.63|3.89|6.16
2018|4|06/05/2018|Sport|Bahia|1|0|2|0|2.24|3.39|3.42
2018|4|06/05/2018|Athletico-PR|Palmeiras|0|1|1|3|3.2|3.25|2.42
2018|4|06/05/2018|Cruzeiro|Botafogo|0|0|1|0|1.47|4.43|7.85
2018|4|06/05/2018|Flamengo|Internacional|0|0|2|0|1.76|3.58|5.24
2018|4|06/05/2018|Vitoria|Fluminense|1|0|1|2|2.07|3.61|3.68
2018|4|06/05/2018|Corinthians|Ceara|1|1|1|1|1.68|3.56|6.45
2018|4|05/05/2018|Sao Paulo|Atletico-MG|1|0|2|2|2.09|3.38|3.87
2018|4|05/05/2018|Vasco|America-MG|0|1|4|1|2.11|3.2|4.07
2018|5|14/05/2018|Botafogo|Fluminense|1|1|2|1|2.58|3.1|3.09
2018|5|14/05/2018|Ceara|America-MG|1|2|2|2|1.98|3.42|4.24
2018|5|13/05/2018|Santos|Parana|0|0|3|1|1.6|3.75|7.18
2018|5|13/05/2018|Athletico-PR|Atletico-MG|1|0|1|2|2.42|3.3|3.16
2018|5|13/05/2018|Bahia|Sao Paulo|2|1|2|2|2.39|3.13|3.39
2018|5|13/05/2018|Chapecoense|Flamengo|1|0|3|2|3.08|3.1|2.57
2018|5|13/05/2018|Corinthians|Palmeiras|1|0|1|0|3.13|2.96|2.68
2018|5|13/05/2018|Vasco|Vitoria|1|1|2|3|1.88|3.58|4.47
2018|5|13/05/2018|Cruzeiro|Sport|1|0|2|0|1.43|4.69|8.41
2018|5|12/05/2018|Gremio|Internacional|0|0|0|0|1.9|3.08|5.5
2018|6|21/05/2018|Internacional|Chapecoense|1|0|3|0|1.64|3.7|6.52
2018|6|20/05/2018|Fluminense|Athletico-PR|2|0|2|0|1.93|3.51|4.35
2018|6|20/05/2018|America-MG|Botafogo|0|0|1|0|2.32|3.22|3.42
