2014|1|20/04/2014|Criciuma|Palmeiras|1|0|1|2|3.13|3.33|2.47
2014|1|20/04/2014|Flamengo|Goias|0|0|0|0|2.28|3.33|3.49
2014|1|20/04/2014|Santos|Sport|0|0|1|1|1.37|5.12|9.68
2014|1|20/04/2014|Athletico-PR|Gremio|1|0|1|0|3.53|3.4|2.23
2014|1|20/04/2014|Atletico-MG|Corinthians|0|0|0|0|2.48|3.19|3.24
2014|1|20/04/2014|Bahia|Cruzeiro|0|0|1|2|2.58|3.43|2.89
2014|1|20/04/2014|Sao Paulo|Botafogo|2|0|3|0|1.79|3.69|5.06
2014|1|19/04/2014|Chapecoense|Coritiba|0|0|0|0|2.48|3.3|3.15
2014|1|19/04/2014|Fluminense|Figueirense|2|0|3|0|1.55|4.23|7.02
2014|1|19/04/2014|Internacional|Vitoria|1|0|1|0|1.51|4.41|7.41
2014|2|27/04/2014|Figueirense|Bahia|0|1|0|2|3.24|3.38|2.38
2014|2|27/04/2014|Goias|Criciuma|0|0|1|0|1.85|3.53|5.0
2014|2|27/04/2014|Gremio|Atletico-MG|2|0|2|1|2.45|3.32|3.16
2014|2|27/04/2014|Sport|Chapecoense|2|1|2|1|1.85|3.61|4.85
2014|2|27/04/2014|Botafogo|Internacional|0|2|2|2|2.77|3.31|2.76
2014|2|27/04/2014|Corinthians|Flamengo|1|0|2|0|1.94|3.31|4.79
2014|2|27/04/2014|Cruzeiro|Sao Paulo|0|0|1|1|2.21|3.4|3.58
2014|2|27/04/2014|Vitoria|Athletico-PR|2|0|2|2|2.15|3.48|3.72
2014|2|26/04/2014|Palmeiras|Fluminense|0|1|0|1|2.42|3.33|3.2
2014|2|26/04/2014|Coritiba|Santos|0|0|0|0|2.46|3.34|3.14
2014|3|04/05/2014|Atletico-MG|Goias|0|0|0|1|1.93|3.56|4.46
2014|3|04/05/2014|Chapecoense|Corinthians|0|0|0|1|3.84|3.11|2.26
2014|3|04/05/2014|Bahia|Botafogo|0|0|1|0|2.32|3.3|3.42
2014|3|04/05/2014|Criciuma|Figueirense|1|0|1|0|1.88|3.66|4.53
2014|3|04/05/2014|Flamengo|Palmeiras|1|2|4|2|2.29|3.39|3.41
2014|3|04/05/2014|Internacional|Sport|2|0|2|1|1.36|5.2|10.55
2014|3|03/05/2014|Fluminense|Vitoria|0|0|1|2|1.38|5.01|10.01
2014|3|03/05/2014|Athletico-PR|Cruzeiro|2|1|2|3|3.03|3.46|2.46
2014|3|03/05/2014|Santos|Gremio|0|0|0|0|2.17|3.3|3.82
2014|3|03/05/2014|Sao Paulo|Coritiba|1|1|2|2|1.68|3.88|5.77
2014|4|11/05/2014|Bahia|Vitoria|0|1|1|1|2.41|3.29|3.27
2014|4|11/05/2014|Coritiba|Sport|0|0|0|1|1.55|4.48|6.33
2014|4|11/05/2014|Figueirense|Santos|0|1|0|2|5.72|3.98|1.67
2014|4|11/05/2014|Atletico-MG|Cruzeiro|0|1|2|1|2.19|3.38|3.67
2014|4|11/05/2014|Chapecoense|Gremio|0|1|1|2|3.91|3.14|2.23
2014|4|11/05/2014|Fluminense|Flamengo|1|0|2|0|2.14|3.39|3.78
2014|4|11/05/2014|Sao Paulo|Corinthians|0|0|1|1|2.81|3.08|2.9
2014|4|10/05/2014|Botafogo|Criciuma|1|0|6|0|1.61|3.95|6.68
2014|4|10/05/2014|Internacional|Athletico-PR|0|0|2|1|1.56|4.27|6.67
2014|4|10/05/2014|Palmeiras|Goias|2|0|2|0|2.04|3.39|4.15
2014|5|04/06/2014|Sport|Bahia|0|0|1|0|2.45|3.27|3.2
2014|5|18/05/2014|Criciuma|Internacional|0|0|0|0|3.42|3.41|2.27
2014|5|18/05/2014|Santos|Atletico-MG|1|0|1|2|2.49|3.42|3.03
2014|5|18/05/2014|Vitoria|Palmeiras|0|0|0|1|2.28|3.37|3.44
2014|5|18/05/2014|Athletico-PR|Chapecoense|0|0|1|1|1.71|3.85|5.52
2014|5|18/05/2014|Corinthians|Figueirense|0|0|0|1|1.32|5.38|12.7
2014|5|18/05/2014|Flamengo|Sao Paulo|0|1|0|2|2.48|3.33|3.11
