2019|1|28/04/2019|Fluminense|Goias|0|0|0|1|1.77|3.68|5.02
2019|1|28/04/2019|Palmeiras|Fortaleza|1|0|4|0|1.36|4.98|9.4
2019|1|28/04/2019|Athletico-PR|Vasco|2|0|4|1|1.48|4.1|8.19
2019|1|28/04/2019|Bahia|Corinthians|1|1|3|2|2.28|3.14|3.63
2019|1|28/04/2019|Ceara|CSA|2|0|4|0|1.88|3.41|4.81
2019|1|28/04/2019|Gremio|Santos|0|2|1|2|1.71|3.58|5.78
2019|1|27/04/2019|Flamengo|Cruzeiro|1|1|3|1|2.32|3.2|3.47
2019|1|27/04/2019|Atletico-MG|Avai|1|0|2|1|1.56|4.09|6.46
2019|1|27/04/2019|Chapecoense|Internacional|1|0|2|0|3.02|3.03|2.71
2019|1|27/04/2019|Sao Paulo|Botafogo|1|0|2|0|1.78|3.39|5.61
2019|2|02/05/2019|Botafogo|Bahia|3|1|3|2|2.36|3.06|3.57
2019|2|02/05/2019|Santos|Fluminense|0|0|2|1|1.65|3.73|6.13
2019|2|01/05/2019|Fortaleza|Athletico-PR|1|1|2|1|3.6|3.27|2.23
2019|2|01/05/2019|Goias|Sao Paulo|1|2|1|2|3.1|3.04|2.63
2019|2|01/05/2019|Vasco|Atletico-MG|0|0|1|2|3.27|3.3|2.37
2019|2|01/05/2019|Avai|Gremio|0|1|1|1|3.88|3.16|2.18
2019|2|01/05/2019|Cruzeiro|Ceara|0|0|1|0|1.52|3.71|8.93
2019|2|01/05/2019|Corinthians|Chapecoense|0|0|1|0|1.66|3.3|7.5
2019|2|01/05/2019|CSA|Palmeiras|0|1|1|1|7.04|3.93|1.56
2019|2|01/05/2019|Internacional|Flamengo|1|0|2|1|2.44|3.1|3.34
2019|3|05/05/2019|Bahia|Avai|1|0|1|0|1.62|3.91|6.1
2019|3|05/05/2019|Gremio|Fluminense|3|2|4|5|1.51|4.14|7.47
2019|3|05/05/2019|Botafogo|Fortaleza|0|0|1|0|1.72|4.0|4.87
2019|3|05/05/2019|Cruzeiro|Goias|0|0|2|1|1.4|4.54|9.35
2019|3|05/05/2019|CSA|Santos|0|0|0|0|4.84|3.49|1.85
2019|3|05/05/2019|Sao Paulo|Flamengo|0|1|1|1|2.06|3.31|4.07
2019|3|05/05/2019|Chapecoense|Athletico-PR|0|0|1|1|2.64|2.99|3.15
2019|3|04/05/2019|Ceara|Atletico-MG|1|1|1|2|2.42|3.18|3.29
2019|3|04/05/2019|Palmeiras|Internacional|1|0|1|0|1.61|3.81|6.5
2019|3|04/05/2019|Vasco|Corinthians|1|1|1|1|3.26|3.16|2.46
2019|4|12/05/2019|Athletico-PR|Bahia|1|0|1|0|1.85|3.49|4.79
