2017|1|15/05/2017|Coritiba|Atletico-GO|2|0|4|1|1.63|3.79|6.75
2017|1|14/05/2017|Gremio|Botafogo|1|0|2|0|1.72|3.69|5.77
2017|1|14/05/2017|Avai|Vitoria|0|0|0|0|2.39|3.31|3.29
2017|1|14/05/2017|Bahia|Athletico-PR|5|2|6|2|1.73|3.61|5.91
2017|1|14/05/2017|Cruzeiro|Sao Paulo|0|0|1|0|2.04|3.29|4.32
2017|1|14/05/2017|Palmeiras|Vasco|2|0|4|0|1.42|4.96|8.52
2017|1|14/05/2017|Ponte Preta|Sport|2|0|4|0|1.63|4.02|6.24
2017|1|14/05/2017|Fluminense|Santos|2|1|3|2|2.01|3.75|3.83
2017|1|13/05/2017|Corinthians|Chapecoense|1|0|1|1|1.37|4.85|10.91
2017|1|13/05/2017|Flamengo|Atletico-MG|1|0|1|1|1.91|3.7|4.34
2017|2|22/05/2017|Sao Paulo|Avai|1|0|2|0|1.33|5.3|11.75
2017|2|21/05/2017|Sport|Cruzeiro|1|1|1|1|2.73|3.21|2.88
2017|2|21/05/2017|Botafogo|Ponte Preta|1|0|2|0|2.14|3.34|3.88
2017|2|21/05/2017|Athletico-PR|Gremio|0|0|0|2|2.63|3.13|3.07
2017|2|21/05/2017|Atletico-MG|Fluminense|1|2|1|2|1.68|4.22|5.21
2017|2|21/05/2017|Vitoria|Corinthians|0|0|0|1|3.25|3.36|2.38
2017|2|21/05/2017|Vasco|Bahia|0|0|2|1|1.88|3.65|4.58
2017|2|20/05/2017|Atletico-GO|Flamengo|0|1|0|3|4.42|3.52|1.94
2017|2|20/05/2017|Chapecoense|Palmeiras|0|0|1|0|3.18|3.42|2.39
2017|2|20/05/2017|Santos|Coritiba|1|0|1|0|1.6|4.14|6.3
2017|3|29/05/2017|Chapecoense|Avai|2|0|2|0|1.6|3.85|7.16
2017|3|28/05/2017|Botafogo|Bahia|1|0|1|0|2.06|3.33|4.04
2017|3|28/05/2017|Sport|Gremio|1|2|4|3|1.94|3.41|4.62
2017|3|28/05/2017|Athletico-PR|Flamengo|0|1|1|1|2.99|3.32|2.53
2017|3|28/05/2017|Atletico-GO|Corinthians|0|1|0|1|4.28|3.4|2.01
2017|3|28/05/2017|Santos|Cruzeiro|0|0|0|1|1.96|3.58|4.25
2017|3|28/05/2017|Atletico-MG|Ponte Preta|1|0|2|2|1.55|4.17|7.15
2017|3|27/05/2017|Vitoria|Coritiba|0|0|0|1|2.23|3.32|3.63
2017|3|27/05/2017|Sao Paulo|Palmeiras|0|0|2|0|2.57|3.28|3.01
2017|3|27/05/2017|Vasco|Fluminense|1|0|3|2|2.74|3.47|2.69
