2015|1|10/05/2015|Avai|Santos|0|1|1|1|3.82|3.47|2.11
2015|1|10/05/2015|Vasco|Goias|0|0|0|0|1.66|3.72|6.46
2015|1|10/05/2015|Athletico-PR|Internacional|1|0|3|0|2.19|3.31|3.74
2015|1|10/05/2015|Cruzeiro|Corinthians|0|0|0|1|2.84|3.24|2.74
2015|1|10/05/2015|Sao Paulo|Flamengo|0|0|2|1|2.23|3.38|3.6
2015|1|10/05/2015|Sport|Figueirense|1|0|4|1|1.71|3.66|5.91
2015|1|10/05/2015|Gremio|Ponte Preta|1|0|3|3|1.64|3.71|6.64
2015|1|09/05/2015|Fluminense|Joinville|0|0|1|0|1.62|3.89|6.69
2015|1|09/05/2015|Chapecoense|Coritiba|1|1|2|1|2.21|3.24|3.77
2015|1|09/05/2015|Palmeiras|Atletico-MG|0|0|2|2|1.72|3.72|5.76
2015|2|17/05/2015|Internacional|Avai|0|0|1|0|1.76|3.9|5.01
2015|2|17/05/2015|Joinville|Palmeiras|0|0|0|0|3.3|3.21|2.43
2015|2|17/05/2015|Ponte Preta|Sao Paulo|1|0|1|0|3.11|3.25|2.53
2015|2|17/05/2015|Atletico-MG|Fluminense|2|0|4|1|2.04|3.43|4.1
2015|2|17/05/2015|Flamengo|Sport|0|1|2|2|1.68|3.89|5.7
2015|2|17/05/2015|Santos|Cruzeiro|1|0|1|0|1.88|3.57|4.7
2015|2|17/05/2015|Figueirense|Vasco|0|0|0|0|2.58|3.18|3.08
2015|2|16/05/2015|Corinthians|Chapecoense|1|0|1|0|1.71|3.68|5.95
2015|2|16/05/2015|Coritiba|Gremio|2|0|2|0|2.6|3.18|3.06
2015|2|16/05/2015|Goias|Athletico-PR|0|0|2|0|2.3|3.21|3.6
2015|3|24/05/2015|Cruzeiro|Ponte Preta|0|0|1|1|2.39|3.34|3.25
2015|3|24/05/2015|Sport|Coritiba|1|0|1|0|1.82|3.57|5.1
2015|3|24/05/2015|Athletico-PR|Atletico-MG|1|0|1|0|3.68|3.35|2.2
2015|3|24/05/2015|Avai|Flamengo|0|0|2|1|2.96|3.16|2.73
2015|3|24/05/2015|Chapecoense|Santos|1|0|1|0|2.81|3.17|2.83
2015|3|24/05/2015|Fluminense|Corinthians|0|0|0|0|2.77|3.17|2.87
2015|3|24/05/2015|Palmeiras|Goias|0|0|0|1|1.63|3.91|6.64
2015|3|23/05/2015|Gremio|Figueirense|0|0|1|0|1.53|4.1|7.9
2015|3|23/05/2015|Sao Paulo|Joinville|1|0|3|0|1.48|4.21|8.78
2015|3|23/05/2015|Vasco|Internacional|0|1|1|1|1.89|3.46|4.81
2015|4|31/05/2015|Figueirense|Cruzeiro|1|1|2|1|3.02|3.22|2.61
2015|4|31/05/2015|Flamengo|Fluminense|1|2|2|3|2.4|3.33|3.25
2015|4|31/05/2015|Atletico-MG|Vasco|3|0|3|0|1.42|4.79|8.92
2015|4|31/05/2015|Corinthians|Palmeiras|0|2|0|2|2.11|3.26|4.1
2015|4|31/05/2015|Goias|Gremio|0|1|1|1|2.92|3.1|2.77
2015|4|31/05/2015|Internacional|Sao Paulo|0|0|0|0|2.48|3.34|3.09
2015|4|31/05/2015|Santos|Sport|1|0|2|2|1.53|4.32|7.2
2015|4|30/05/2015|Joinville|Athletico-PR|0|2|1|2|2.41|3.26|3.3
2015|4|30/05/2015|Coritiba|Avai|0|1|1|2|1.69|3.74|5.95
2015|4|30/05/2015|Ponte Preta|Chapecoense|1|0|3|1|1.9|3.58|4.53
2015|5|04/06/2015|Palmeiras|Internacional|0|0|1|1|1.88|3.61|4.68
2015|5|04/06/2015|Sport|Goias|0|0|1|0|1.76|3.53|5.71
2015|5|04/06/2015|Fluminense|Coritiba|1|0|2|0|1.83|3.52|5.15
2015|5|03/06/2015|Avai|Atletico-MG|0|2|1|4|3.95|3.61|2.03
2015|5|03/06/2015|Cruzeiro|Flamengo|0|0|1|0|1.93|3.55|4.49
