Chapecoense,São Paulo,2.7,3.12,2.99
Corinthians,Internacional,1.71,3.66,5.92
Coritiba,Flamengo,2.76,3.2,2.85
Sport,Joinville,1.62,3.94,6.49
Vasco,Cruzeiro,3.22,3.22,2.48
Ponte Preta,Goiás,1.6,3.91,7
Avaí,Figueirense,2.13,3.33,3.91
Grêmio,Athletico-PR,1.69,3.72,6.09
Palmeiras,Fluminense,1.85,3.54,4.99
Figueirense,Internacional,2.88,3.21,2.73
Flamengo,Atlético-MG,2.56,3.44,2.91
Santos,Corinthians,2.28,3.3,3.53
Sport,Vasco,1.79,3.74,5
Grêmio,Palmeiras,2.02,3.45,4.15
Cruzeiro,Chapecoense,1.62,3.92,6.53
Athletico-PR,Coritiba,1.96,3.4,4.52
Joinville,Goiás,2.39,3.12,3.49
São Paulo,Avaí,1.53,4.53,6.69
Fluminense,Ponte Preta,2.03,3.42,4.16
Avaí,Grêmio,3.5,3.22,2.34
Chapecoense,Sport,2.04,3.39,4.19
Corinthians,Figueirense,1.53,4.14,7.8
Atlético-MG,Joinville,1.23,6.52,16.59
Coritiba,Cruzeiro,2.78,3.27,2.78
Goiás,Fluminense,2.41,3.2,3.36
Palmeiras,São Paulo,2.17,3.38,3.74
Ponte Preta,Athletico-PR,1.92,3.58,4.45
Internacional,Santos,2.14,3.41,3.77
Vasco,Flamengo,3.95,3.28,2.14
Sport,Internacional,2.03,3.41,4.18
Vasco,Avaí,1.85,3.59,4.82
Atlético-MG,Coritiba,1.36,5.15,10.15
Palmeiras,Chapecoense,1.58,3.98,7
Athletico-PR,São Paulo,2.27,3.37,3.46
Grêmio,Cruzeiro,2.02,3.41,4.22
Joinville,Flamengo,3.48,3.15,2.38
Corinthians,Ponte Preta,1.79,3.58,5.3
Figueirense,Goiás,2.21,3.15,3.91
Fluminense,Santos,2.22,3.45,3.52
Coritiba,Joinville,1.68,3.59,6.48
Chapecoense,Vasco,1.79,3.47,5.65
Cruzeiro,Athletico-PR,1.74,3.67,5.42
Avaí,Sport,2.32,3.34,3.39
Goiás,Corinthians,3.11,3.08,2.64
Santos,Grêmio,2.2,3.44,3.58
São Paulo,Fluminense,1.71,3.81,5.63
Flamengo,Figueirense,1.59,4.01,6.75
Internacional,Atlético-MG,2.42,3.53,3.04
Ponte Preta,Palmeiras,4.06,3.54,2.02
Chapecoense,Grêmio,2.83,3.06,2.86
Coritiba,Ponte Preta,2.27,3.28,3.56
Goiás,Santos,2.56,3.26,3.06
Figueirense,Joinville,1.79,3.46,5.66
Palmeiras,Avaí,1.38,4.93,9.63
Atlético-MG,Sport,1.39,5.01,9.41
Internacional,Flamengo,2.02,3.48,4.14
Vasco,São Paulo,4.02,3.34,2.1
Corinthians,Athletico-PR,1.57,3.9,7.51
Fluminense,Cruzeiro,2.79,3.24,2.79
Grêmio,Vasco,1.41,4.46,10.6
Santos,Figueirense,1.55,4.13,7.19
Ponte Preta,Atlético-MG,2.87,3.39,2.62
São Paulo,Coritiba,1.57,3.9,7.53
Athletico-PR,Fluminense,1.96,3.53,4.31
Cruzeiro,Goiás,1.61,3.97,6.51
Flamengo,Corinthians,2.5,3.15,3.26
Joinville,Internacional,2.36,3.17,3.51
Avaí,Chapecoense,2.74,3,3.06
Sport,Palmeiras,2.52,3.31,3.07
Flamengo,Grêmio,2.37,3.15,3.5
Internacional,Goiás,2.02,3.34,4.33
Corinthians,Atlético-MG,2.46,3.38,3.11
Athletico-PR,Chapecoense,2.13,3.23,4.05
Figueirense,Coritiba,2.23,3.28,3.67
Fluminense,Vasco,1.68,3.85,5.91
Palmeiras,Santos,1.76,3.82,5.14
Sport,São Paulo,2.42,3.42,3.13
Cruzeiro,Avaí,1.46,4.71,7.82
Joinville,Ponte Preta,2.95,3.14,2.69
Avaí,Athletico-PR,2.32,3.38,3.34
Grêmio,Sport,1.6,4.05,6.59
Atlético-MG,Figueirense,1.3,5.81,12.33
Chapecoense,Fluminense,2.23,3.25,3.73
Santos,Joinville,1.61,4.04,6.45
Coritiba,Corinthians,2.88,3.12,2.79
Goiás,Flamengo,2.61,3.11,3.11
Ponte Preta,Internacional,2.3,3.26,3.53
São Paulo,Cruzeiro,2.04,3.47,4.15
Vasco,Palmeiras,3.11,3.33,2.48
Atlético-MG,São Paulo,1.64,4.02,5.99
Corinthians,Vasco,1.39,4.69,10.46
Fluminense,Grêmio,2.2,3.17,3.83
Coritiba,Goiás,2.03,3.27,4.4
Palmeiras,Athletico-PR,1.52,4.3,7.51
Figueirense,Ponte Preta,2.29,3.28,3.52
Flamengo,Santos,2.02,3.44,4.18
Internacional,Chapecoense,1.67,3.67,6.5
Joinville,Avaí,2.55,3.24,3.09
Sport,Cruzeiro,2.23,3.37,3.58
Avaí,Fluminense,2.43,3.36,3.17
Santos,Coritiba,1.54,4.3,6.92
Athletico-PR,Sport,1.79,3.65,5.2
Vasco,Joinville,1.89,3.43,4.86
Cruzeiro,Palmeiras,2.09,3.33,4.06
Goiás,Atlético-MG,3.12,3.27,2.51
Ponte Preta,Flamengo,2.66,3.29,2.89
São Paulo,Corinthians,2.42,3.1,3.45
Chapecoense,Figueirense,1.93,3.22,5.1
Grêmio,Internacional,1.77,3.67,5.33
Coritiba,Palmeiras,3.12,3.21,2.54
Flamengo,Athletico-PR,1.85,3.61,4.82
Goiás,Chapecoense,1.83,3.44,5.31
Santos,Vasco,1.41,4.92,8.85
Corinthians,Sport,1.57,4.06,6.98
Figueirense,São Paulo,3.01,3.35,2.53
Internacional,Fluminense,2.12,3.35,3.94
Ponte Preta,Avaí,1.63,3.97,6.24
Atlético-MG,Grêmio,1.77,3.55,5.61
Joinville,Cruzeiro,3.48,3.15,2.38
Athletico-PR,Santos,2.45,3.32,3.16
Vasco,Coritiba,2.27,3.31,3.56
São Paulo,Goiás,1.66,3.75,6.4
Palmeiras,Flamengo,2.04,3.44,4.09
Avaí,Corinthians,3.31,3.23,2.42
Cruzeiro,Internacional,1.69,3.72,6.11
Fluminense,Figueirense,1.7,3.77,5.81
Sport,Ponte Preta,1.85,3.72,4.64
Chapecoense,Atlético-MG,3.31,3.37,2.35
Grêmio,Joinville,1.43,4.52,9.43
Goiás,Vasco,1.65,3.78,6.43
Santos,Avaí,1.42,4.77,8.92
Figueirense,Sport,2.3,3.37,3.42
Coritiba,Chapecoense,2.04,3.32,4.27
Ponte Preta,Grêmio,2.7,3.23,2.9
Corinthians,Cruzeiro,2.08,3.3,4.14
Flamengo,São Paulo,1.96,3.6,4.23
Internacional,Athletico-PR,1.94,3.44,4.45
Joinville,Fluminense,2.62,3.19,2.99
Atlético-MG,Palmeiras,1.6,4.11,6.33
Vasco,Figueirense,2.08,3.24,4.24
São Paulo,Ponte Preta,1.78,3.68,5.26
Avaí,Internacional,3.07,3.19,2.59
Grêmio,Coritiba,1.56,4.07,7.27
Chapecoense,Corinthians,2.58,3.03,3.25
Fluminense,Atlético-MG,2.89,3.34,2.62
Palmeiras,Joinville,1.44,4.45,9.34
Sport,Flamengo,2.21,3.45,3.55
Athletico-PR,Goiás,2.04,3.29,4.33
Cruzeiro,Santos,2.16,3.29,3.87
Internacional,Vasco,1.56,4.12,7.03
Joinville,São Paulo,3.05,3.25,2.57
Ponte Preta,Cruzeiro,2.4,3.28,3.3
Atlético-MG,Athletico-PR,1.39,5.02,9.53
Flamengo,Avaí,1.6,4.07,6.58
Corinthians,Fluminense,1.82,3.53,5.2
Coritiba,Sport,1.96,3.49,4.36
Goiás,Palmeiras,2.39,3.25,3.35
Santos,Chapecoense,1.51,4.29,7.84
Figueirense,Grêmio,2.58,3.16,3.11
São Paulo,Internacional,2.28,3.48,3.35
Vasco,Atlético-MG,5.17,3.95,1.73
Athletico-PR,Joinville,1.6,3.95,6.92
Chapecoense,Ponte Preta,2.04,3.24,4.41
Cruzeiro,Figueirense,1.55,4.02,7.69
Avaí,Coritiba,2.19,3.29,3.78
Fluminense,Flamengo,3.59,3.3,2.25
Grêmio,Goiás,1.8,3.49,5.46
Palmeiras,Corinthians,2.24,3.33,3.59
Sport,Santos,2.24,3.48,3.43
Atlético-MG,Avaí,1.24,6.57,14.5
Internacional,Palmeiras,1.8,3.7,5.01
Ponte Preta,Vasco,1.69,3.69,6.15
Figueirense,Athletico-PR,2.61,3.24,3
Corinthians,Grêmio,1.94,3.34,4.76
Coritiba,Fluminense,2.22,3.27,3.71
Santos,São Paulo,2.14,3.46,3.72
Goiás,Sport,1.91,3.42,4.79
Flamengo,Cruzeiro,2.04,3.34,4.25
Joinville,Chapecoense,2.43,3.11,3.45
Coritiba,Internacional,2.48,3.25,3.18
Palmeiras,Figueirense,1.48,4.52,7.85
Corinthians,Joinville,1.38,4.65,11.5
Ponte Preta,Santos,3.05,3.29,2.54
Chapecoense,Flamengo,2.64,3.04,3.16
Cruzeiro,Atlético-MG,2.68,3.27,2.89
Grêmio,São Paulo,1.97,3.51,4.28
Vasco,Athletico-PR,2.33,3.25,3.47
Avaí,Goiás,2.2,3.23,3.84
Sport,Fluminense,2.12,3.39,3.88
Fluminense,Palmeiras,2.34,3.35,3.34
Goiás,Ponte Preta,1.86,3.6,4.73
Joinville,Sport,2.79,3.11,2.92
Athletico-PR,Grêmio,2.8,3.22,2.8
Figueirense,Avaí,2.18,3.26,3.84
Cruzeiro,Vasco,1.41,4.77,9.34
Internacional,Corinthians,2.4,3.23,3.33
Santos,Atlético-MG,2.14,3.6,3.56
São Paulo,Chapecoense,1.48,4.39,8.28
Flamengo,Coritiba,1.63,3.82,6.6
Internacional,Figueirense,1.79,3.6,5.28
Palmeiras,Grêmio,1.96,3.53,4.31
Ponte Preta,Fluminense,2.54,3.31,3.04
Corinthians,Santos,2.25,3.31,3.59
Goiás,Joinville,1.64,3.84,6.49
Atlético-MG,Flamengo,1.73,3.97,5.15
Avaí,São Paulo,2.57,3.25,3.06
Vasco,Sport,2.17,3.39,3.72
Chapecoense,Cruzeiro,2.86,3.07,2.87
Coritiba,Athletico-PR,2.77,3.12,2.92
Fluminense,Goiás,1.92,3.49,4.62
Grêmio,Avaí,1.49,4.24,8.38
Athletico-PR,Ponte Preta,1.93,3.48,4.57
Santos,Internacional,1.75,3.67,5.5
Figueirense,Corinthians,3.34,3.24,2.4
Flamengo,Vasco,1.79,3.74,5.01
Joinville,Atlético-MG,4.95,3.69,1.81
São Paulo,Palmeiras,2.12,3.6,3.64
Cruzeiro,Coritiba,1.5,4.31,8.06
Sport,Chapecoense,1.83,3.47,5.27
Coritiba,Atlético-MG,3.19,3.41,2.39
Internacional,Sport,1.73,3.88,5.3
São Paulo,Athletico-PR,1.8,3.62,5.14
Avaí,Vasco,1.96,3.41,4.5
Flamengo,Joinville,1.43,4.63,9.03
Cruzeiro,Grêmio,2.19,3.29,3.78
Goiás,Figueirense,1.62,3.78,7.03
Ponte Preta,Corinthians,3.39,3.18,2.41
Santos,Fluminense,1.53,4.23,7.47
Chapecoense,Palmeiras,2.84,3.15,2.82
Atlético-MG,Internacional,1.46,4.87,7.47
Sport,Avaí,1.81,3.67,4.99
Figueirense,Flamengo,3.04,3.32,2.52
Joinville,Coritiba,2.69,3.09,3.04
Palmeiras,Ponte Preta,1.61,4.22,6.02
Athletico-PR,Cruzeiro,2.37,3.3,3.34
Fluminense,São Paulo,2.42,3.36,3.18
Corinthians,Goiás,1.68,3.79,6
Vasco,Chapecoense,2.22,3.29,3.69
Grêmio,Santos,2.02,3.54,4.03
Avaí,Palmeiras,2.63,3.35,2.88
Joinville,Figueirense,2.44,3.24,3.27
Cruzeiro,Fluminense,1.71,3.65,5.95
Ponte Preta,Coritiba,1.86,3.53,4.88
Athletico-PR,Corinthians,3.04,3.29,2.55
Flamengo,Internacional,1.9,3.56,4.6
São Paulo,Vasco,1.51,4.29,7.81
Grêmio,Chapecoense,1.54,4.15,7.49
Santos,Goiás,1.56,4.15,6.95
Sport,Atlético-MG,3.22,3.48,2.34
Fluminense,Athletico-PR,2.02,3.38,4.26
Figueirense,Santos,2.81,3.37,2.69
Internacional,Joinville,1.48,4.56,7.75
Palmeiras,Sport,1.74,3.88,5.24
Chapecoense,Avaí,2,3.31,4.45
Corinthians,Flamengo,1.69,3.91,5.6
Coritiba,São Paulo,2.62,3.32,2.93
Vasco,Grêmio,2.54,3.3,3.04
Goiás,Cruzeiro,2.47,3.21,3.24
Atlético-MG,Ponte Preta,1.4,5.2,8.59
São Paulo,Sport,1.48,4.44,8.01
Avaí,Cruzeiro,2.88,3.1,2.81
Ponte Preta,Joinville,1.56,3.98,7.47
Coritiba,Figueirense,2.13,3.21,4.09
Atlético-MG,Corinthians,1.85,3.77,4.52
Chapecoense,Athletico-PR,1.96,3.3,4.7
Grêmio,Flamengo,1.72,3.72,5.65
Santos,Palmeiras,1.79,4,4.59
Vasco,Fluminense,2.34,3.37,3.33
Goiás,Internacional,2.2,3.4,3.63
Internacional,Ponte Preta,1.57,4.03,7.07
Athletico-PR,Avaí,1.93,3.52,4.49
Corinthians,Coritiba,1.34,5.24,11.38
Fluminense,Chapecoense,2.06,3.34,4.17
Cruzeiro,São Paulo,2,3.45,4.26
Figueirense,Atlético-MG,3.01,3.36,2.5
Flamengo,Goiás,1.59,4.02,6.79
Palmeiras,Vasco,1.57,4.35,6.27
Joinville,Santos,4.38,3.61,1.93
Sport,Grêmio,2.49,3.26,3.16
Cruzeiro,Sport,1.5,4.53,7.28
Goiás,Coritiba,2,3.45,4.27
Athletico-PR,Palmeiras,2.38,3.47,3.16
Avaí,Joinville,1.98,3.47,4.32
Ponte Preta,Figueirense,2.04,3.42,4.14
Chapecoense,Internacional,2.59,3.14,3.12
Grêmio,Fluminense,1.53,4.08,8
Santos,Flamengo,1.7,3.93,5.49
São Paulo,Atlético-MG,2.08,3.79,3.57
Vasco,Corinthians,2.89,3.21,2.72
Palmeiras,Cruzeiro,3.3,3.6,2.25
Atlético-MG,Goiás,1.5,4.79,6.75
Corinthians,São Paulo,2.6,3.32,2.95
Figueirense,Chapecoense,1.85,3.54,4.96
Internacional,Grêmio,2.63,3.25,2.97
Joinville,Vasco,2.77,3.47,2.66
Flamengo,Ponte Preta,1.74,3.84,5.29
Coritiba,Santos,2.74,3.34,2.78
Fluminense,Avaí,2.14,3.24,4.02
Sport,Athletico-PR,1.79,3.71,5.11
São Paulo,Figueirense,1.56,4.2,6.93
Fluminense,Internacional,3.46,3.5,2.22
Avaí,Ponte Preta,1.72,3.78,5.56
Cruzeiro,Joinville,1.31,5.76,11.16
Grêmio,Atlético-MG,2.19,3.48,3.55
Sport,Corinthians,2.37,3.5,3.15
Chapecoense,Goiás,2.09,3.4,3.95
Palmeiras,Coritiba,2.9,3.31,2.61
Vasco,Santos,1.69,3.75,5.98
Athletico-PR,Flamengo,2.54,3.48,2.91
Atlético-MG,Chapecoense,1.31,5.67,12.06
Corinthians,Avaí,1.65,4.4,5.17
Coritiba,Vasco,2.39,3.37,3.23
Figueirense,Fluminense,1.35,5.01,11.67
Flamengo,Palmeiras,1.56,4.31,6.6
Goiás,São Paulo,2.73,3.37,2.76
Internacional,Cruzeiro,1.85,3.63,4.68
Joinville,Grêmio,4.76,3.73,1.83
Ponte Preta,Sport,2.57,3.49,2.87
Santos,Athletico-PR,1.7,4.09,5.2
