Cruzeiro,Palmeiras,2.08,3.39,3.88
Grêmio,Fluminense,1.4,4.92,8.72
Flamengo,Bahia,1.41,4.42,10.02
Corinthians,América-MG,1.55,3.94,7.63
Athletico-PR,Santos,2.31,3.36,3.3
Atlético-MG,Chapecoense,1.56,3.96,7.25
Internacional,Sport,1.43,4.57,8.87
Vasco,Botafogo,2.39,3.34,3.16
Palmeiras,São Paulo,2.08,3.3,4.03
América-MG,Athletico-PR,2.32,3.42,3.23
Bahia,Grêmio,3.14,2.99,2.63
Flamengo,Corinthians,1.78,3.48,5.43
Santos,Vitória,1.56,4.34,6.17
Ceará,Cruzeiro,4.79,3.32,1.91
Paraná,Fluminense,2.54,3.23,3.03
São Paulo,Internacional,2.31,3.08,3.64
Botafogo,Ceará,1.59,3.9,6.82
Vitória,Chapecoense,2.02,3.66,3.79
Corinthians,Santos,2.02,3.33,4.2
Sport,Athletico-PR,2.06,3.55,3.75
Cruzeiro,Vasco,1.34,4.87,12.12
Grêmio,Palmeiras,2.03,3.19,4.41
Fluminense,Flamengo,4.8,3.23,1.94
Paraná,Bahia,2.5,3.08,3.24
América-MG,Atlético-MG,4.58,3.47,1.9
Athletico-PR,São Paulo,2.87,3.17,2.71
Chapecoense,Cruzeiro,3.58,3.17,2.28
Vasco,Sport,1.93,3.38,4.61
Corinthians,Vitória,1.83,3.43,5.18
Atlético-MG,Fluminense,1.59,4.03,6.37
Bahia,Botafogo,1.85,3.63,4.64
Ceará,Palmeiras,5.73,3.62,1.71
Grêmio,América-MG,1.32,4.99,13.01
Flamengo,Paraná,1.32,4.96,13.52
Santos,Internacional,2.38,3.13,3.4
São Paulo,Vitória,1.42,4.74,8.44
América-MG,Chapecoense,2.18,3.2,3.8
Fluminense,Santos,2.69,3.21,2.87
Paraná,Cruzeiro,3.95,3,2.24
Sport,Grêmio,3.31,3.13,2.43
Botafogo,Athletico-PR,2.04,3.33,4.13
Palmeiras,Flamengo,2.15,3.21,3.92
Atlético-MG,Ceará,1.31,5.71,10.79
Bahia,Corinthians,1.86,3.53,4.73
Internacional,Vasco,1.49,4.35,7.67
Ceará,Sport,2.52,3.22,3.07
Vitória,Paraná,1.91,3.41,4.63
Corinthians,Botafogo,1.93,3.4,4.5
Flamengo,São Paulo,2,3.43,4.16
Grêmio,Atlético-MG,1.6,3.98,6.43
Chapecoense,Bahia,2.04,3.08,4.57
Cruzeiro,América-MG,1.52,3.89,8.41
Santos,Palmeiras,2.61,3.27,2.91
Vasco,Fluminense,2.29,3.27,3.45
Athletico-PR,Internacional,2.66,3.11,2.98
Flamengo,Botafogo,1.69,3.58,6.16
São Paulo,Corinthians,2.11,3.1,4.22
Bahia,Vitória,1.84,3.71,4.57
Palmeiras,Atlético-MG,1.56,4.27,6.28
Paraná,América-MG,2.35,3.15,3.44
Sport,Fluminense,2.21,3.34,3.55
Vasco,Grêmio,3.91,3.06,2.22
Chapecoense,Santos,2.73,3.21,2.81
Cruzeiro,Athletico-PR,1.45,4.26,9.28
Internacional,Ceará,1.49,3.98,8.94
Fluminense,Palmeiras,3.39,3.39,2.26
Atlético-MG,Paraná,1.49,4.18,8.16
Corinthians,Cruzeiro,3.41,3.03,2.44
Santos,Flamengo,2.8,3.14,2.8
Botafogo,Chapecoense,1.83,3.44,5.15
Grêmio,São Paulo,1.88,3.33,5
Vitória,Sport,2.24,3.52,3.31
América-MG,Internacional,3.03,3.07,2.65
Ceará,Fluminense,2.62,3.27,2.9
Palmeiras,Paraná,1.32,4.99,13.55
Vasco,Corinthians,2.88,3.06,2.79
Athletico-PR,Vitória,1.67,4.21,5.14
Cruzeiro,São Paulo,1.7,3.79,5.56
Flamengo,Sport,1.39,4.69,10.07
Internacional,Botafogo,1.56,4,7
Chapecoense,Grêmio,2.43,3.01,3.46
Santos,América-MG,1.47,4.17,9.04
Bahia,Atlético-MG,2.23,3.43,3.42
Botafogo,Santos,2.81,3.14,2.79
Grêmio,Flamengo,3.28,2.86,2.64
Corinthians,Athletico-PR,2.35,3.09,3.53
América-MG,Palmeiras,3.37,3.2,2.36
Paraná,Ceará,2.13,3.11,4.13
São Paulo,Vasco,1.44,4.37,9.1
Vitória,Cruzeiro,2.67,3.24,2.85
Fluminense,Bahia,2.05,3.36,4.04
Sport,Chapecoense,2.07,3.04,4.52
Atlético-MG,Internacional,2.31,3.35,3.33
Ceará,Santos,3.08,3.11,2.59
Ceará,Athletico-PR,2.26,3.34,3.43
Bahia,América-MG,1.63,3.88,6.22
Atlético-MG,Santos,2.11,3.26,3.96
Paraná,Botafogo,2.77,3.04,2.92
Chapecoense,Corinthians,1.89,3.36,4.82
Flamengo,Cruzeiro,1.7,3.44,6.51
Sport,São Paulo,3.07,3.17,2.55
Grêmio,Vitória,1.66,3.86,5.8
Palmeiras,Vasco,1.62,4.06,5.91
Fluminense,Internacional,2.65,3.09,3.01
Santos,Sport,1.51,4.37,7.04
Corinthians,Grêmio,3.62,2.98,2.38
Athletico-PR,Flamengo,2.53,3.25,3.03
Internacional,Paraná,1.44,4.26,9.42
Botafogo,Atlético-MG,2.41,3.37,3.1
Cruzeiro,Bahia,1.47,4.02,9.85
Vitória,Palmeiras,3.47,3.5,2.18
América-MG,Fluminense,2.49,3.2,3.14
São Paulo,Chapecoense,1.68,3.42,6.88
Vasco,Ceará,1.7,3.52,6.25
Bahia,Internacional,2.67,2.93,3.13
Paraná,São Paulo,4.82,3.23,1.96
Palmeiras,Botafogo,1.39,4.66,9.92
Sport,América-MG,1.94,3.26,4.72
Fluminense,Corinthians,2.16,3.14,4.02
Grêmio,Cruzeiro,1.88,3.1,5.51
Flamengo,Vitória,1.28,5.57,13.69
Atlético-MG,Vasco,1.48,4.47,7.57
Santos,Bahia,1.83,3.43,5.13
Athletico-PR,Grêmio,2.13,3.13,4.11
Corinthians,Paraná,1.7,3.35,6.78
Botafogo,Sport,1.76,3.71,5.1
Cruzeiro,Fluminense,1.58,3.97,6.78
São Paulo,Ceará,1.41,4.49,9.86
América-MG,Flamengo,4.43,3.37,1.96
Internacional,Palmeiras,2.11,3.25,3.95
Vitória,Atlético-MG,3.29,3.74,2.16
Vasco,Chapecoense,1.98,3.32,4.42
Athletico-PR,Vasco,1.61,3.95,6.26
Ceará,Bahia,2.54,3.06,3.19
Grêmio,Botafogo,1.43,4.45,9.4
Vitória,América-MG,2.11,3.24,4
Vasco,Santos,2.6,3.09,3.08
Corinthians,Atlético-MG,2.95,3.27,2.58
Flamengo,Ceará,1.33,4.99,12.24
Athletico-PR,Bahia,1.87,3.49,4.71
São Paulo,Fluminense,1.63,3.73,6.72
Sport,Paraná,1.85,3.39,5.09
Chapecoense,Palmeiras,3.74,3.1,2.25
Cruzeiro,Internacional,2.04,3.11,4.48
Bahia,Sport,1.65,3.83,6.01
Botafogo,Cruzeiro,3.27,2.99,2.57
Ceará,Corinthians,2.32,3.06,3.61
Palmeiras,Athletico-PR,1.55,3.8,8.05
Paraná,Chapecoense,2.49,2.91,3.49
Atlético-MG,São Paulo,2.11,3.54,3.66
Internacional,Flamengo,2.08,3,4.59
Fluminense,Vitória,1.73,3.59,5.67
Santos,Grêmio,2.69,2.82,3.27
América-MG,Vasco,2.73,3.05,2.96
Sport,Cruzeiro,3.69,3,2.34
São Paulo,Bahia,1.75,3.25,6.5
Flamengo,Chapecoense,1.52,3.94,8.3
América-MG,Ceará,1.99,3.28,4.45
Fluminense,Botafogo,2.46,3.13,3.25
Internacional,Grêmio,2.55,2.86,3.43
Palmeiras,Corinthians,1.64,3.61,6.88
Paraná,Santos,3.62,3,2.36
Vitória,Vasco,2.34,3.27,3.34
Atlético-MG,Athletico-PR,1.98,3.31,4.45
Chapecoense,Athletico-PR,3.09,2.89,2.75
Ceará,Vitória,1.89,3.41,4.58
Grêmio,Paraná,1.55,3.8,7.48
Vasco,Flamengo,5.41,3.69,1.71
Botafogo,América-MG,1.71,3.47,6
Athletico-PR,Fluminense,1.61,3.95,6.07
Bahia,Palmeiras,2.98,3.09,2.63
Cruzeiro,Atlético-MG,2.69,3.13,2.87
Santos,São Paulo,2.42,3.09,3.37
Corinthians,Sport,1.64,3.65,6.44
Chapecoense,Internacional,3.85,3.03,2.22
São Paulo,América-MG,1.44,4.12,10.23
Grêmio,Ceará,1.34,4.56,14
Athletico-PR,Paraná,1.52,4.21,7.15
Corinthians,Internacional,2.78,2.92,2.98
Flamengo,Atlético-MG,1.81,3.46,5.08
Sport,Palmeiras,4.62,3.45,1.88
Vitória,Botafogo,2.87,3.14,2.71
Cruzeiro,Santos,2.43,3.01,3.41
Chapecoense,Fluminense,2.28,3.07,3.67
Vasco,Bahia,2.06,3.44,3.84
Santos,Vasco,1.51,3.95,8.22
Fluminense,Grêmio,3,3.11,2.67
América-MG,Corinthians,2.41,2.98,3.56
Bahia,Flamengo,2.78,3.18,2.81
Palmeiras,Cruzeiro,1.61,3.67,6.86
Atlético-MG,Sport,1.35,4.86,10.67
Botafogo,São Paulo,2.71,3.15,2.9
Internacional,Vitória,1.32,5.15,11.04
Santos,Athletico-PR,1.96,3.32,4.52
Ceará,Chapecoense,2.13,3.01,4.31
Paraná,Vasco,2.96,3.04,2.75
Sport,Internacional,4.24,3.41,1.99
Corinthians,Flamengo,3.06,2.94,2.75
Vitória,Santos,3.89,3.33,2.11
Athletico-PR,América-MG,1.46,4.31,8.18
Chapecoense,Atlético-MG,2.97,3.02,2.76
São Paulo,Palmeiras,2.76,2.92,3.07
Grêmio,Bahia,1.37,4.68,10.04
Fluminense,Paraná,1.53,3.67,8.78
Botafogo,Vasco,2.18,3.11,3.96
Flamengo,Fluminense,1.7,3.65,5.7
Santos,Corinthians,1.48,4.09,8.3
Bahia,Paraná,1.36,4.45,12.22
Chapecoense,Vitória,1.83,3.33,5.28
Internacional,São Paulo,1.93,3.19,4.88
Palmeiras,Grêmio,1.94,3.06,5.21
Vasco,Cruzeiro,2.22,3.15,3.81
Atlético-MG,América-MG,1.59,3.95,6.47
Athletico-PR,Sport,1.34,4.91,10.66
Ceará,Botafogo,2.11,3.28,3.95
América-MG,Grêmio,2.8,3.03,2.91
Botafogo,Bahia,2.41,2.95,3.61
São Paulo,Athletico-PR,2.18,3.08,4.01
Sport,Vasco,2.77,3.17,2.83
Fluminense,Atlético-MG,2.51,3.26,3.07
Palmeiras,Ceará,1.39,4.41,10.51
Vitória,Corinthians,2.45,3.03,3.42
Cruzeiro,Chapecoense,1.57,3.96,6.73
Paraná,Flamengo,7.98,3.99,1.51
Internacional,Santos,1.81,3.41,5.3
Cruzeiro,Ceará,1.63,3.66,6.73
Vitória,São Paulo,3.2,3.26,2.42
Vasco,Internacional,3.11,3.38,2.42
Grêmio,Sport,1.63,3.89,6.05
Santos,Fluminense,1.38,4.58,9.98
Chapecoense,América-MG,2,3.16,4.59
Corinthians,Bahia,2.21,2.94,4.18
Flamengo,Palmeiras,2.22,3.08,3.89
Athletico-PR,Botafogo,1.9,3.28,4.92
Cruzeiro,Paraná,1.29,5.46,11.38
Ceará,Atlético-MG,2.46,3.19,3.22
Atlético-MG,Grêmio,2.21,3.24,3.7
Fluminense,Vasco,2.82,3.15,2.79
Palmeiras,Santos,1.94,3.34,4.57
América-MG,Cruzeiro,4.15,3.04,2.16
Botafogo,Corinthians,2.09,3.13,4.26
Paraná,Vitória,3.28,3.13,2.46
São Paulo,Flamengo,2.9,3.16,2.71
Bahia,Chapecoense,1.64,3.66,6.48
Internacional,Athletico-PR,1.52,4.01,7.59
Sport,Ceará,2.24,3.14,3.75
América-MG,Paraná,1.46,4.05,9.17
Corinthians,São Paulo,2.57,3.03,3.21
Athletico-PR,Cruzeiro,2.1,3.21,4.1
Botafogo,Flamengo,4.15,3.54,1.96
Atlético-MG,Palmeiras,2.68,3.21,2.89
Ceará,Internacional,2.82,2.98,2.94
Grêmio,Vasco,1.41,4.64,8.74
Vitória,Bahia,2.84,3.1,2.81
Fluminense,Sport,1.92,3.47,4.44
Santos,Chapecoense,1.66,3.6,6.4
Vasco,Athletico-PR,3.07,3.05,2.65
Bahia,Ceará,1.81,3.25,5.7
Paraná,Atlético-MG,7.16,4.05,1.53
Cruzeiro,Corinthians,2.08,3.07,4.41
Palmeiras,Fluminense,1.36,4.84,9.98
Sport,Vitória,2.04,3.39,4.05
Chapecoense,Botafogo,2.15,3.07,4.14
Flamengo,Santos,1.7,3.71,5.56
São Paulo,Grêmio,2.91,2.91,2.91
Internacional,América-MG,1.35,4.81,10.75
Corinthians,Vasco,1.76,3.5,5.47
Vitória,Athletico-PR,2.78,3.38,2.67
Atlético-MG,Bahia,1.72,3.63,5.58
América-MG,Santos,3.37,3.08,2.44
Botafogo,Internacional,3.04,2.94,2.77
Paraná,Palmeiras,17.68,6.97,1.15
Sport,Flamengo,3.42,3.32,2.29
Grêmio,Chapecoense,1.49,4.07,8.08
São Paulo,Cruzeiro,2.01,2.97,5.02
Fluminense,Ceará,1.98,3.18,4.69
Internacional,Atlético-MG,1.86,3.5,4.75
Santos,Botafogo,1.95,3.18,4.84
Athletico-PR,Corinthians,1.47,4.38,7.76
Cruzeiro,Vitória,1.73,3.84,5.09
Flamengo,Grêmio,2.2,3.05,4
Palmeiras,América-MG,1.28,5.38,13.05
Vasco,São Paulo,2.51,3.13,3.2
Bahia,Fluminense,1.62,3.82,6.29
Ceará,Paraná,1.34,5.03,10.38
Chapecoense,Sport,1.86,3.37,4.99
Santos,Atlético-MG,2.44,3.18,3.2
Athletico-PR,Ceará,1.89,3.26,4.84
Cruzeiro,Flamengo,2.7,3.03,2.97
Vasco,Palmeiras,4.04,3.14,2.12
Vitória,Grêmio,4.37,3.7,1.85
América-MG,Bahia,2.09,3.04,4.32
Corinthians,Chapecoense,2.04,2.99,4.64
Internacional,Fluminense,1.44,4.45,7.71
Botafogo,Paraná,1.28,5.37,11.43
São Paulo,Sport,1.37,4.8,8.83
Atlético-MG,Botafogo,1.32,5.32,9.3
Flamengo,Athletico-PR,1.45,4.67,6.98
Bahia,Cruzeiro,1.92,3.55,4.21
Ceará,Vasco,2.41,2.92,3.58
Chapecoense,São Paulo,2.31,3.24,3.39
Fluminense,América-MG,2.18,3.29,3.63
Grêmio,Corinthians,1.3,5.11,11.32
Palmeiras,Vitória,1.19,7.39,13.16
Paraná,Internacional,5.14,3.4,1.81
Sport,Santos,1.64,3.79,5.87
