Corinthians,Goiás,1.41,4.69,8.51
Atlético-MG,Coritiba,1.33,5.78,8.68
Fortaleza,Flamengo,5.02,3.84,1.74
Goiás,Sport,2.65,3.3,2.84
Fluminense,São Paulo,4.54,3.42,1.91
Bahia,Internacional,2.7,3.06,2.98
Botafogo,Corinthians,3.03,3.2,2.56
Athletico-PR,Vasco,1.93,3.36,4.53
Palmeiras,Red Bull Bragantino,1.88,3.5,4.53
Santos,Ceará,2.07,3.45,3.84
Grêmio,Atlético-GO,2.06,3.17,4.3
Botafogo,Athletico-PR,2.59,3.23,2.97
Grêmio,Bahia,1.46,4.51,7.61
Coritiba,Goiás,2.19,3.35,3.58
Sport,Fortaleza,3.26,2.91,2.61
Red Bull Bragantino,São Paulo,2.93,3.2,2.63
Flamengo,Fluminense,1.47,4.53,7.39
Ceará,Internacional,2.93,3.04,2.75
Atlético-GO,Vasco,2.17,3.08,4.04
Coritiba,Athletico-PR,3.42,3.1,2.39
Sport,Palmeiras,4.08,3.3,2.06
Fortaleza,Grêmio,3.51,3.02,2.4
Flamengo,Ceará,1.39,5.29,7.75
São Paulo,Santos,1.48,4.3,7.72
Atlético-GO,Bahia,2.4,3.11,3.39
Internacional,Goiás,1.48,4.3,7.72
Vasco,Botafogo,2.25,3.18,3.63
Red Bull Bragantino,Atlético-MG,3.24,3.53,2.26
Corinthians,Fluminense,2.11,3.15,4.12
Palmeiras,Grêmio,2.72,3.09,2.93
Fluminense,Sport,2.11,3.14,4.14
Vasco,Coritiba,1.74,3.5,5.69
Athletico-PR,São Paulo,3.72,3.18,2.22
Santos,Botafogo,1.88,3.57,4.42
Atlético-MG,Atlético-GO,1.43,4.69,7.91
Ceará,Red Bull Bragantino,2.86,3.17,2.72
Internacional,Fortaleza,1.96,3.16,4.78
Palmeiras,Corinthians,2.15,3.21,3.89
Goiás,Flamengo,7.6,5.29,1.39
Botafogo,Atlético-GO,2.37,3.2,3.34
Bahia,Athletico-PR,2.02,3.29,4.22
Grêmio,Atlético-MG,2.52,3.33,2.98
Coritiba,Fluminense,3.21,3.18,2.46
Red Bull Bragantino,Vasco,1.68,3.78,5.63
São Paulo,Internacional,2.04,3.29,4.15
Flamengo,Palmeiras,2.05,3.71,3.61
Fortaleza,Santos,1.94,3.29,4.62
Goiás,Ceará,3.54,3.36,2.2
Corinthians,Sport,1.65,3.79,5.97
São Paulo,Coritiba,1.35,5.28,9.11
Vasco,Atlético-MG,4.64,3.85,1.78
Athletico-PR,Flamengo,5.27,3.98,1.68
Ceará,Palmeiras,2.38,3.21,3.31
Internacional,Grêmio,2.89,2.92,2.89
Atlético-GO,Fortaleza,2.41,3.03,3.48
Santos,Goiás,1.36,5.28,8.9
Sport,Bahia,3.05,3.19,2.55
Fluminense,Botafogo,2.23,3.31,3.52
Corinthians,Red Bull Bragantino,2.6,3.45,2.79
Atlético-MG,Santos,1.21,6.78,15.14
Palmeiras,Vasco,2.08,3.32,3.95
Bahia,Corinthians,2.31,3.4,3.27
Grêmio,Flamengo,3.21,3.52,2.28
Palmeiras,Botafogo,1.5,4.54,6.59
Grêmio,Santos,1.7,3.83,5.34
Red Bull Bragantino,Atlético-GO,1.6,4.19,5.81
Bahia,Fluminense,2.8,3.26,2.7
Corinthians,Ceará,2.04,3.4,4.01
Goiás,Atlético-MG,7.36,5.07,1.42
Fortaleza,Coritiba,1.6,3.88,6.53
Athletico-PR,Internacional,3.25,3.07,2.5
Flamengo,Vasco,1.3,5.98,10.05
Botafogo,Sport,2.83,3.23,2.7
Bahia,Goiás,1.63,4.09,5.55
Atlético-GO,Santos,2.48,3.32,3.04
Red Bull Bragantino,Flamengo,3.23,3.75,2.18
Botafogo,Grêmio,7.13,4.57,1.47
Internacional,Sport,1.51,4,7.99
Fortaleza,Vasco,2.06,3.01,4.59
São Paulo,Ceará,1.72,3.77,5.23
Corinthians,Athletico-PR,2.02,3.4,4.1
Fluminense,Atlético-MG,3.64,3.33,2.18
Goiás,Botafogo,1.82,3.92,4.31
Atlético-MG,Bahia,1.4,5.13,7.69
Santos,Coritiba,1.32,5.51,9.81
Flamengo,Corinthians,1.32,5.67,9.82
Vasco,Internacional,3.37,3.08,2.43
Athletico-PR,Atlético-GO,1.91,3.45,4.5
Palmeiras,Fortaleza,2.2,3.21,3.74
Grêmio,São Paulo,2.28,3.37,3.36
Ceará,Fluminense,2.52,3.2,3.08
Sport,Red Bull Bragantino,4.57,3.69,1.83
Santos,Corinthians,2.42,3.2,3.25
Coritiba,Palmeiras,5.41,3.55,1.75
São Paulo,Palmeiras,2.22,3.15,3.55
Coritiba,Ceará,3.73,3.36,2.06
Fortaleza,Bahia,2.24,3.07,3.61
Corinthians,Vasco,1.85,3.74,4.41
Flamengo,Internacional,1.61,4.07,5.87
Sport,Atlético-MG,5.93,3.92,1.63
Grêmio,Athletico-PR,1.94,3.24,4.38
Santos,Fluminense,2.48,3.16,3.19
Goiás,Red Bull Bragantino,4.5,3.93,1.73
Palmeiras,Atlético-GO,1.58,4.17,6.07
Botafogo,São Paulo,8.56,5.24,1.37
Athletico-PR,Sport,1.84,3.63,4.59
Atlético-GO,Coritiba,1.62,3.97,5.94
Atlético-MG,Palmeiras,1.51,4.66,6.16
Bahia,Santos,1.54,4.14,6.72
Red Bull Bragantino,Grêmio,1.7,4.02,5
Ceará,Botafogo,1.88,3.91,4.06
Fluminense,Fortaleza,1.75,3.59,5.33
Internacional,Corinthians,1.47,4.36,7.74
São Paulo,Flamengo,4.91,4.35,1.66
Vasco,Goiás,1.85,3.7,4.43
